tweet_text,tweet_id,user_name,user_screen_name,user_location,user_description,user_follower_count,user_friends_count,user_listed_count,user_statuses_count,user_favourites_count,user_verified,user_default_profile_image,user_default_profile,user_protected,user_created_at
"b'@_Manasvin Hey, thanks for sharing this thread from @digitaldutta. Read the whole version here:\\u2026 https://t.co/oNt1s51m2U'",b'1209092690723385344',b'Threader',b'threader_app',b'Author? You can opt-out with the keyword \\u201cpause\\u201d',"b'Get good Twitter threads, every day \\u2022 Apple\\u2019s App of the Day \\u2022 Mention us with the keyword \\u201ccompile\\u201d on a thread to turn it into an ad-free, single page.'",b'21545',b'1027',b'114',b'48386',b'3465',b'False',b'False',b'False',b'False',b'2017-08-23 08:21:43'
b'FACTS\\nModi lies again\\nYesterday he said there were no detention centres. \\n\\n#IndiaAgainstNRC #IndiaAgainstCAA\\u2026 https://t.co/yU0l4xPKkR',b'1209092277722681344',b'Niraj Doiphode',b'niraj_doiphode',b'',b'Keep it Real.',b'22',b'100',b'0',b'32',b'59',b'False',b'False',b'True',b'False',b'2014-10-29 21:10:34'
b'@narendramodi and @AmitShah s india #IndiaAgainstCAA_NRC #IndiaAgainstCAA #IndiaHatesModi https://t.co/Zsb8m2e7tM',b'1209092245347016704',b'Iqbal Mohammed',b'iqqumufc',"b'Bengaluru, India'",b'If heaven is for reall it must be for humans! Not for religions\\n\\n\\u2764\\ufe0fMUFC| GGMU',b'144',b'567',b'1',b'4097',b'8755',b'False',b'False',b'True',b'False',b'2019-10-16 15:43:10'
b'@BhimArmyChief Hamdiya Imran a #Muslim child from #India in #CAA_NRC_Protests \\n\\n#IndiaAgainstCAA\\u2026 https://t.co/WmcqiRmiO0',b'1209092212832776194',b'Muadh Khan',b'Muadh_Khan',b'',b'Eternally Positive',b'1058',b'419',b'51',b'474',b'2445',b'False',b'False',b'False',b'False',b'2009-05-11 08:47:41'
b'Posters of #IndiaAgainstCAA https://t.co/w9OMGD8f8m',b'1209091700733419520',b'Karthik',b'beastoftraal',b'Bangalore',"b'Communications consultant (see pinned tweet). Corporate workshops on personal branding via social media. Own @milliblog, ItwoFS & @NoWordYet.'",b'37642',b'1380',b'696',b'147653',b'4662',b'True',b'False',b'False',b'False',b'2008-12-18 01:28:52'
"b""I'm pucturewala protesting against hate and divide\\n#PunctureNRC\\n#PunctureCAA\\n#IndiaAgainstCAA \\n#IndiaAgainstNRC https://t.co/IU7rc0SXan""",b'1209091342090960897',b'Gulab Pasha',b'gulabpasha',b'India/Bangalore',b'Social Activist\\nMember of Swaraj India',b'42',b'85',b'0',b'1008',b'30',b'False',b'False',b'False',b'False',b'2009-05-07 08:44:29'
b'@imMAK02 And vice-versa too!\\n#IndiaAgainstCAA',b'1209091286566764550',b'Mohammad Aqib Khan',b'iKhanAqib',"b'New Delhi, India'",b'Lawyer',b'13',b'42',b'0',b'21',b'539',b'False',b'False',b'True',b'False',b'2011-07-21 12:33:44'
b'.@katyperry @rihanna @taylorswift13 @Beyonce @solangeknowles @britneyspears @xtina @ArianaGrande @selenagomez\\u2026 https://t.co/WbrWreqBID',b'1209091172930596869',b'\\U0001d578\\U0001d594\\U0001d58d\\U0001d586\\U0001d592\\U0001d592\\U0001d58a\\U0001d589 \\U0001d57f\\U0001d586\\U0001d593\\U0001d589\\U0001d58e\\U0001d586-\\U0001d571\\U0001d586\\u0304\\U0001d599\\U0001d586\\U0001d592\\U0001d586',b'mohammedtandia',"b""I'm right here""","b""'\\U0001d516\\U0001d522\\U0001d52f\\U0001d522 \\U0001d524\\U0001d51e\\U0001d51f\\U0001d522 \\U0001d534\\U0001d51e \\U0001d530\\U0001d52c\\U0001d466\\U0001d526\\U0001d52b\\U0001d526 \\U0001d51e\\U0001d52b \\U0001d521\\U0001d51e\\U0001d52b\\u014b\\U0001d51e, \\U0001d535\\U0001d51e \\U0001d525\\U0001d52c\\U0001d52f\\U0001d522 \\U0001d52b\\u0301\\U0001d526\\U0001d51e\\u0304\\U0001d52b\\U0001d51e \\U0001d51e \\U0001d520\\U0001d51e\\U0001d52a\\U0001d51f\\U0001d522\\U0001d52b \\U0001d534\\U0001d532\\U0001d52f\\U0001d522' - \\U0001d504 \\U0001d516\\U0001d52c\\U0001d52b\\U0001d526\\U0001d52b\\U0001d458\\U0001d522 \\U0001d52d\\U0001d52f\\U0001d52c\\U0001d533\\U0001d522\\U0001d52f\\U0001d51f \\U0001f61c""",b'429',b'1958',b'79',b'40261',b'5946',b'False',b'False',b'False',b'False',b'2011-05-19 18:40:21'
"b'@_YogendraYadav \\u091c\\u0940 \\u0915\\u0947 \\u0938\\u093e\\u0925\\nMarch : Mandi House to Jantar Mantar | 24th Dec, 12:30PM\\n\\n#\\u0939\\u092e_\\u092d\\u093e\\u0930\\u0924_\\u0915\\u0947_\\u0932\\u094b\\u0917\\u2026 https://t.co/CUngyv7LJd'",b'1209091141758382081',b'AK Abbas \\u0639\\u0628\\u0627\\u0633',b'aleemkhan0091',"b'New Delhi, India'",b'I believe in the Power of Words.... |Social Activist | RT - Endorsement |',b'1438',b'328',b'0',b'4518',b'18098',b'False',b'False',b'True',b'False',b'2016-12-01 09:12:49'
b'@SushantBSinha \\u0915\\u0943\\u092a\\u094d\\u092f\\u093e \\u0917\\u094b\\u0926\\u0940 \\u0915\\u0941\\u0924\\u094d\\u0924\\u094b\\u0902 \\u0938\\u0947 \\u0938\\u093e\\u0935\\u0927\\u093e\\u0928\\n\\n\\u0907\\u0928\\u0915\\u0947 \\u092e\\u0941\\u0924\\u093e\\u092c\\u093f\\u0915 \\u0905\\u0917\\u0930 \\u092c\\u093e\\u0922\\u093c \\u0906 \\u091c\\u093e\\u090f \\u0909\\u0938\\u0915\\u0947 \\u092c\\u093e\\u0926 \\u092c\\u093e\\u0902\\u0927 \\u092c\\u0928\\u093e\\u0928\\u093e \\u091a\\u093e\\u0939\\u093f\\u090f\\u0964\\u2026 https://t.co/aguhWh1DpF',b'1209091056383537153',b'Hindustani Khan',b'kasimkhanpathan',b'',b'A Common Man From The Society Of Mukdarshak',b'80',b'316',b'0',b'8406',b'6286',b'False',b'False',b'True',b'False',b'2011-09-08 07:09:12'
b'Congress leaders read out the Preamble of the Constitution in different Indian languages to show India\\u2019s unity in d\\u2026 https://t.co/dNqdh7kkl9',b'1209090970823921664',b'Gulzeb Ahmed : \\u0917\\u0941\\u0932\\u095b\\u0947\\u092c \\u0905\\u0939\\u092e\\u0926',b'GulzebAhmed',b'Chhattisgarh | Delhi | India',b'National Secretary | All India NSUI |\\nIncharge Social Media & Communications',b'5076',b'42',b'27',b'73936',b'13346',b'True',b'False',b'True',b'False',b'2010-03-03 13:16:12'
b'#IndiaAgainstCAA',b'1209090868201820160',b'\\U0001d578\\U0001d594\\U0001d58d\\U0001d586\\U0001d592\\U0001d592\\U0001d58a\\U0001d589 \\U0001d57f\\U0001d586\\U0001d593\\U0001d589\\U0001d58e\\U0001d586-\\U0001d571\\U0001d586\\u0304\\U0001d599\\U0001d586\\U0001d592\\U0001d586',b'mohammedtandia',"b""I'm right here""","b""'\\U0001d516\\U0001d522\\U0001d52f\\U0001d522 \\U0001d524\\U0001d51e\\U0001d51f\\U0001d522 \\U0001d534\\U0001d51e \\U0001d530\\U0001d52c\\U0001d466\\U0001d526\\U0001d52b\\U0001d526 \\U0001d51e\\U0001d52b \\U0001d521\\U0001d51e\\U0001d52b\\u014b\\U0001d51e, \\U0001d535\\U0001d51e \\U0001d525\\U0001d52c\\U0001d52f\\U0001d522 \\U0001d52b\\u0301\\U0001d526\\U0001d51e\\u0304\\U0001d52b\\U0001d51e \\U0001d51e \\U0001d520\\U0001d51e\\U0001d52a\\U0001d51f\\U0001d522\\U0001d52b \\U0001d534\\U0001d532\\U0001d52f\\U0001d522' - \\U0001d504 \\U0001d516\\U0001d52c\\U0001d52b\\U0001d526\\U0001d52b\\U0001d458\\U0001d522 \\U0001d52d\\U0001d52f\\U0001d52c\\U0001d533\\U0001d522\\U0001d52f\\U0001d51f \\U0001f61c""",b'429',b'1958',b'79',b'40261',b'5946',b'False',b'False',b'False',b'False',b'2011-05-19 18:40:21'
b'.@vonderleyen @FedericaMog @AOC @IlhanMN @RashidaTlaib @AyannaPressley @KamalaHarris @JustinTrudeau @guyverhofstadt\\u2026 https://t.co/0qfNEdnx0C',b'1209090673066102790',b'\\U0001d578\\U0001d594\\U0001d58d\\U0001d586\\U0001d592\\U0001d592\\U0001d58a\\U0001d589 \\U0001d57f\\U0001d586\\U0001d593\\U0001d589\\U0001d58e\\U0001d586-\\U0001d571\\U0001d586\\u0304\\U0001d599\\U0001d586\\U0001d592\\U0001d586',b'mohammedtandia',"b""I'm right here""","b""'\\U0001d516\\U0001d522\\U0001d52f\\U0001d522 \\U0001d524\\U0001d51e\\U0001d51f\\U0001d522 \\U0001d534\\U0001d51e \\U0001d530\\U0001d52c\\U0001d466\\U0001d526\\U0001d52b\\U0001d526 \\U0001d51e\\U0001d52b \\U0001d521\\U0001d51e\\U0001d52b\\u014b\\U0001d51e, \\U0001d535\\U0001d51e \\U0001d525\\U0001d52c\\U0001d52f\\U0001d522 \\U0001d52b\\u0301\\U0001d526\\U0001d51e\\u0304\\U0001d52b\\U0001d51e \\U0001d51e \\U0001d520\\U0001d51e\\U0001d52a\\U0001d51f\\U0001d522\\U0001d52b \\U0001d534\\U0001d532\\U0001d52f\\U0001d522' - \\U0001d504 \\U0001d516\\U0001d52c\\U0001d52b\\U0001d526\\U0001d52b\\U0001d458\\U0001d522 \\U0001d52d\\U0001d52f\\U0001d52c\\U0001d533\\U0001d522\\U0001d52f\\U0001d51f \\U0001f61c""",b'429',b'1958',b'79',b'40261',b'5946',b'False',b'False',b'False',b'False',b'2011-05-19 18:40:21'
b'\\U0001f449 \\u09a6\\u09c7\\u0996\\u09c1\\u09a8 \\u098f\\u0995\\u09ac\\u09be\\u09b0 \\U0001f448\\n#IndiaAgainstCAA \\n#CitizenshipAmendmentAct \\n#WeAgainstCAB \\n#NoNRC \\n#NO_CAB_NO_NRC \\nFollow me \\U0001f449\\u2026 https://t.co/giiVMNN3LA',b'1209090135096283136',b'Bengali Quotes',b'BengaliQuotes',b'',"b'\\u0985\\u09a8\\u09cd\\u09af \\u09ae\\u09be\\u09a8\\u09c1\\u09b7 \\u0986\\u09aa\\u09a8\\u09be\\u09b0 \\u099c\\u09a8\\u09cd\\u09af\\u09c7 \\u0996\\u09c1\\u09b6\\u09bf\\u09b0 \\u09ac\\u09cd\\u09af\\u09ac\\u09b8\\u09cd\\u09a5\\u09be \\u0995\\u09b0\\u09c7 \\u09a6\\u09bf\\u09ac\\u09c7, \\u09b8\\u09c7\\u0987 \\u0985\\u09aa\\u09c7\\u0995\\u09cd\\u09b7\\u09be \\u0995\\u09b0\\u09ac\\u09c7\\u09a8 \\u09a8\\u09be\\u0964 \\u09a8\\u09bf\\u099c\\u09c7\\u09b0 \\u0996\\u09c1\\u09b6\\u09bf \\u0986\\u09aa\\u09a8\\u09be\\u09b0 \\u09a8\\u09bf\\u099c\\u09c7\\u09b0\\u0987 \\u0996\\u09c1\\u0981\\u099c\\u09c7 \\u09a8\\u09bf\\u09a4\\u09c7 \\u09b9\\u09ac\\u09c7 \\u0964'",b'2431',b'2221',b'1',b'3767',b'23',b'False',b'False',b'False',b'False',b'2019-05-28 09:28:03'
"b'@narendramodi @PMOIndia \\nIf ""Sab changa si"" , let us silently protest then. Why so scared?\\n#ModiLies #IndiaAgainstCAA'",b'1209090098643357696',b'Aditi Chauhan',b'9610Aditi',"b'\\u0928\\u0908 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940, \\u092d\\u093e\\u0930\\u0924'",b'unfortunate citizen of a country who is led by most mind numbingly stupid pm.',b'27',b'85',b'0',b'424',b'155',b'False',b'False',b'True',b'False',b'2014-11-01 08:31:02'
"b""Join us tomorrow for a march from Mandi House to Jantar Mantar to defend the country's constitution against the unc\\u2026 https://t.co/MHkHMm4T3T""",b'1209090008210137089',b'Yogendra Yadav',b'_YogendraYadav',b'New Delhi',b'National President @_SwarajIndia | Member @Swaraj_Abhiyan and @_JaiKisan',b'1358332',b'143',b'1273',b'27706',b'7',b'True',b'False',b'False',b'False',b'2013-03-30 19:59:50'
b'Guess which registry will have more data than #NPR? Public credit registry being built by yours truly the merchants\\u2026 https://t.co/9QymqbV1DL',b'1209089813011423232',b'Srinivas Kodali',b'digitaldutta',"b'Hyderabad, India'","b'Researcher working on data, governance & internet. Openness, Maps, Cities, \\u0c24\\u0c46\\u0c32\\u0c41\\u0c17\\u0c41 Poetry \\U0001f60d. Posts from digitaldutta@freeradical.zone. join fediverse for reply'",b'8410',b'3640',b'364',b'55172',b'7168',b'False',b'False',b'False',b'False',b'2012-03-05 08:07:42'
b'CAA \\u0915\\u0947 \\u092b\\u093e\\u092f\\u0926\\u0947 \\u0935\\u0939\\u0940 \\u0938\\u092e\\u091d\\u093e \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902 \\u091c\\u094b \\u0932\\u094b\\u0917 \\u0928\\u094b\\u091f\\u092c\\u0902\\u0926\\u0940 \\u0915\\u0947 \\u0926\\u094c\\u0930\\u093e\\u0928 \\u0905\\u0930\\u094d\\u0925\\u0936\\u093e\\u0938\\u094d\\u0924\\u094d\\u0930\\u0940 \\u092c\\u0928\\u0947 \\u0939\\u0941\\u090f \\u0925\\u0947\\u0964 \\u0932\\u0917\\u0924\\u093e \\u0939\\u0948 \\u092f\\u0947 \\u092d\\u0940 \\u092f\\u0947 \\u0939\\u0940 \\u0938\\u092e\\u091c\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u0932\\u0917\\u0940\\u2026 https://t.co/rG9qOyaG2U',b'1209089422450409474',b'Niranjan Meena',b'NiranjanMeena25',"b'Mahwa, Dausa, Rajasthan'",b'#ELECTRICAL_ENGINEER \\n                          Aadiwasi | Social Activst |',b'969',b'1564',b'0',b'277',b'497',b'False',b'False',b'True',b'False',b'2019-10-29 08:41:08'
b'\\u092c\\u093e\\u0924 \\u0924\\u094b \\u0910\\u0938\\u0947 \\u0939\\u094b \\u0930\\u0939\\u0940 \\u091c\\u0948\\u0938\\u0947 \\u0938\\u0930\\u0915\\u093e\\u0930 \\u0938\\u092c\\u0915\\u094b \\u092c\\u0948\\u0920\\u093e \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u0924\\u0940 \\u0939\\u0948\\u0964 Remember first list of NRC in Assam had approx 4 million and r\\u2026 https://t.co/rH23AlOyi1',b'1209089412446871552',b'Think_without_ego',b'think_ego',b'',b'intelligent thinker',b'1',b'5',b'0',b'133',b'0',b'False',b'False',b'True',b'False',b'2019-12-22 07:10:36'
"b""Ocean Of Indians In Miller's Road, Bangalore Participate In #CAA_NRC_Protest Today! \\n\\nProud To Be One Among Them!\\u2026 https://t.co/qvV3trAvn7""",b'1209089338299973633',b'Mohammed Furqan',b'Md_Furqan786',"b'Bengaluru South, India'",b'Youth | Student | Writer | Author | Speaker | Proud To Be Muslim As Well As An Indian \\n|| Director Of Markaz Tahaffuz-e-Islam Hind\\n#mdfurqanofficial',b'593',b'880',b'0',b'1839',b'169',b'False',b'False',b'True',b'False',b'2017-02-20 05:10:35'
b'\\u0baa\\u0bb0\\u0bcd\\u0ba4\\u0bbe \\u0b85\\u0ba3\\u0bbf\\u0ba8\\u0bcd\\u0ba4\\u0bc1 \\u0bb5\\u0ba8\\u0bcd\\u0ba4\\u0ba4\\u0bbe\\u0bb2\\u0bcd \\u0b85\\u0ba9\\u0bc1\\u0bae\\u0ba4\\u0bbf \\u0bae\\u0bb1\\u0bc1\\u0baa\\u0bcd\\u0baa\\u0bc1; \\u0ba4\\u0b99\\u0bcd\\u0b95\\u0baa\\u0bcd \\u0baa\\u0ba4\\u0b95\\u0bcd\\u0b95\\u0ba4\\u0bcd\\u0ba4\\u0bc8 \\u0bae\\u0bb1\\u0bc1\\u0ba4\\u0bcd\\u0ba4 \\u0bae\\u0bbe\\u0ba3\\u0bb5\\u0bbf...\\n\\n#CAAProtest #ezhuchi #CAB #cabbill2019\\u2026 https://t.co/jov36HSXRV',b'1209089311464771584',b'Ezhuchi - \\u0b8e\\u0bb4\\u0bc1\\u0b9a\\u0bcd\\u0b9a\\u0bbf',b'ezhuchii',"b'Chennai, India'",b'\\u0bae\\u0b95\\u0bcd\\u0b95\\u0bb3\\u0bc1\\u0b95\\u0bcd\\u0b95\\u0bc1 \\u0b9a\\u0bb0\\u0bbf\\u0baf\\u0bbe\\u0ba9 \\u0b85\\u0bb0\\u0b9a\\u0bbf\\u0baf\\u0bb2\\u0bcd \\u0baa\\u0bc1\\u0bb0\\u0bbf\\u0ba4\\u0bb2\\u0bc8 \\u0b8f\\u0bb1\\u0bcd\\u0baa\\u0b9f\\u0bc1\\u0ba4\\u0bcd\\u0ba4\\u0bbf \\u0b89\\u0baf\\u0bb0\\u0bcd\\u0b9a\\u0bcd\\u0b9a\\u0bbf \\u0b85\\u0b9f\\u0bc8\\u0baf \\u0bb5\\u0bc8\\u0b95\\u0bcd\\u0b95\\u0bc1\\u0bae\\u0bcd \\u0bae\\u0bc1\\u0baf\\u0bb1\\u0bcd\\u0b9a\\u0bbf \\u0b8e\\u0bb4\\u0bc1\\u0b9a\\u0bcd\\u0b9a\\u0bbf.',b'365',b'407',b'0',b'939',b'28',b'False',b'False',b'True',b'False',b'2017-02-25 04:59:12'
b'The future depends on what you do today.\\n-Mahatma Gandhi\\n\\n#IndiaAgainstCAA #IndiaAgainstCAB #IndiaRejectsCAB\\u2026 https://t.co/cuN6tmQ5XS',b'1209089299620208640',b'Hitesh Kumar',b'HiteshAdventure',"b'Mumbai, India'","b""Food & Travel Blogger .Exploring the world one plate at a time.Secular/Hindu It's the same thing. #NOtoCAA""",b'1476',b'1011',b'55',b'25682',b'7215',b'False',b'False',b'False',b'False',b'2009-06-24 09:33:23'
"b""@YSRCParty announced it won't support NRC in Andhra pradesh @IndiasMuslims #CAA_NRC_Protest #IndiaAgainstCAA https://t.co/u7mbRMeW8Y""",b'1209089135350362117',b'KS',b'KhanSaab85',b'',"b'Traffic Engineer, anti-war, anti-bloodshed, anti-extremist, pro-life and pro-people. RTs\\u2260endorsements.'",b'167',b'615',b'2',b'24964',b'36389',b'False',b'False',b'True',b'False',b'2014-08-02 08:16:59'
b'#JharkhandAssemblyPolls\\n#JharkhandElectionResults\\n\\n#IndiaAgainstCAA_NRC\\n#IndiaAgainstCAA https://t.co/4BXGsvilgF',b'1209089117411262464',b'Iqbal Mohammed',b'iqqumufc',"b'Bengaluru, India'",b'If heaven is for reall it must be for humans! Not for religions\\n\\n\\u2764\\ufe0fMUFC| GGMU',b'144',b'567',b'1',b'4097',b'8755',b'False',b'False',b'True',b'False',b'2019-10-16 15:43:10'
b'@HemantSorenJMM ji. Congratulations on winning a well fought battle of democracy. Hope you fulfill the aspirations\\u2026 https://t.co/OzJHtLE94E',b'1209088073432289280',b'Boota Singh',b'BootaSisingh',b'',b'',b'140',b'158',b'1',b'6474',b'9329',b'False',b'False',b'True',b'False',b'2017-10-18 13:55:25'
b'Protest is our Right. We will fight for our dignity. #IndiaAgainstCAA #IndiaAgainstViolence #PoliceHoshMeAao https://t.co/Ji6ZJLodgu',b'1209087899314069505',b'so far away',b'fa_zeal',b'Hyderabad',b'learny | funny | kindy | justy | naughty',b'581',b'316',b'4',b'2794',b'2694',b'False',b'False',b'False',b'False',b'2012-11-20 16:44:37'
b'#IndiaAgainstNRC #IndiaAgainstCAA https://t.co/uPhj5nV569',b'1209087850668593153',b'Samiuddin',b'samiuddinkhan22',b'lives in Dubai(heart in India)',b'Bio still under construction....',b'28',b'135',b'0',b'441',b'164',b'False',b'False',b'True',b'False',b'2015-02-27 11:50:24'
b'\\U0001f449 \\u09aa\\u09c1\\u09b2\\u09bf\\u09b6 \\u0995\\u09c7 \\u09ae\\u09c7\\u09b0\\u09c7 \\u09a4\\u09be\\u09a1\\u09bc\\u09be\\u099a\\u09cd\\u099b\\u09c7 \\u09ad\\u09be\\u09b0\\u09a4\\u09c0\\u09af\\u09bc \\u09a8\\u09be\\u0997\\u09b0\\u09bf\\u0995\\u09b0\\u09be \\U0001f448\\n#IndiaAgainstCAA \\n#CitizenshipAmendmentAct \\n#WeAgainstCAB \\n#NoNRC\\u2026 https://t.co/bztknih53Z',b'1209087454793342976',b'Alina Khan',b'alinaa_khaan',"b'Kolkata,India'",b'\\u0987\\u09a4\\u09bf\\u09b9\\u09be\\u09b8\\u09c7\\u09b0 \\u09aa\\u09c1\\u09a8\\u09b0\\u09be\\u09ac\\u09c3\\u09a4\\u09cd\\u09a4\\u09bf \\u0985\\u09ac\\u09b6\\u09cd\\u09af\\u0987 \\u0998\\u099f\\u09c7 \\u0964',b'45',b'164',b'0',b'13',b'1',b'False',b'False',b'True',b'False',b'2019-12-22 06:09:38'
"b'Police in #UttarPradesh raided a Muslim home and brutally attacked family members including women, pelted stones an\\u2026 https://t.co/WgWfNdLBT6'",b'1209087160994930688',b'Ameetabh Bachan (fan)',b'MrLog4',b'',"b""#Majority of #Peoples #Madam #Media #Anchors #Journalist #Minister #Secretary #President #Manager of whole #worlds #Eat's #Meat #Beef #Mutton #Chicken #Fish etc""",b'281',b'646',b'0',b'11355',b'10519',b'False',b'False',b'True',b'False',b'2017-11-25 06:02:35'
b'#IndiaAgainstViolence #IndiaAgainstCAA https://t.co/7I7nhKoZpY',b'1209086853162455045',b'\\U0001d54a\\U0001d552\\U0001d55e \\U0001f1ee\\U0001f1f3 HSE Officer',b'salikab77',b'Qatar',b'Professional #HSEOfficer & Proudly #INDIAN\\nRemember : \\nYour #followers are not always your #fans ;)',b'76',b'676',b'0',b'1432',b'2708',b'False',b'False',b'True',b'False',b'2015-05-19 14:09:41'
b'\\u0633\\u0628\\u06be\\u06cc \\u06a9\\u0648 \\u0686\\u0627\\u06c1\\u06cc\\u06d2 \\u06a9\\u06c1 \\u0628\\u06cc\\u0646\\u06a9\\u0648\\u06ba \\u0633\\u06d2 \\u062e\\u0648\\u0628 \\u062c\\u0645 \\u06a9\\u06d2 \\u0644\\u0648\\u0646 \\u0646\\u06a9\\u0627\\u0644 \\u0644\\u06cc\\u06ba\\u061b \\u0627\\u06cc\\u0646 \\u0622\\u0631 \\u0633\\u06cc \\u06a9\\u06d2 \\u0628\\u0639\\u062f \\u0628\\u06cc\\u0646\\u06a9 \\u0622\\u067e \\u06a9\\u0648 \\u06a9\\u06c1\\u06cc\\u06ba \\u062c\\u0627\\u0646\\u06d2 \\u0646\\u06c1\\u06cc\\u06ba \\u062f\\u06d2 \\u06af\\u0627\\n\\U0001f60a\\U0001f60a\\U0001f60a\\u2026 https://t.co/RoxjjdZczU',b'1209086609548857344',b'Khan Afsar',b'KhanAfsarqasmi',"b'Govandi, Mumbai'",b'Sports Government and Politics Politicians and Pol Parties Politicians and Pol Parties',b'1856',b'797',b'0',b'2800',b'2845',b'False',b'False',b'True',b'False',b'2017-10-04 12:41:49'
"b'#IndiaAgainstCAA #IndiaAgainstNRC Thank you people of Bengaluru, it is huge huge turn out. \\n\\nWe need more more even\\u2026 https://t.co/hTjyr4gZxH'",b'1209086512358285313',b'Gulab Pasha',b'gulabpasha',b'India/Bangalore',b'Social Activist\\nMember of Swaraj India',b'42',b'85',b'0',b'1008',b'30',b'False',b'False',b'False',b'False',b'2009-05-07 08:44:29'
"b'#CAAProtest \\u092e\\u093e\\u092f\\u093e\\u0935\\u0924\\u0940 \\u0915\\u0940 \\u092c\\u0938\\u092a\\u093e \\u0915\\u093e\\u0930\\u094d\\u092f\\u0915\\u0930\\u094d\\u0924\\u093e\\u0913\\u0902 \\u0938\\u0947 \\u0905\\u092a\\u0940\\u0932- \\u0938\\u0921\\u093c\\u0915 \\u092a\\u0930 \\u0928 \\u0909\\u0924\\u0930\\u0947\\u0902!\\n\\n\\u091c\\u0928\\u0924\\u093e \\u0924\\u094b \\u092a\\u0939\\u0932\\u0947 \\u0939\\u0940 \\u0905\\u0938\\u0932\\u093f\\u092f\\u0924 \\u091c\\u093e\\u0928 \\u091a\\u0941\\u0915\\u0940 \\u0939\\u0948,\\u0906\\u092a\\u0915\\u0940 \\u0928\\u093f\\u092f\\u0924 \\u0915\\u093e\\u2026 https://t.co/PLGpRtPldt'",b'1209086175580958721',b'Heera Lal Vishwakarma',b'HLVishwakarma',"b'Uttar Pradesh, India'","b'National Joint Co-ordinator (OBC)Department, Deputy Incharge Chattisgarh, AICC Member @INCIndia || Views are personal ||'",b'2441',b'73',b'0',b'396',b'1866',b'False',b'False',b'True',b'False',b'2019-10-09 19:55:32'
"b'\\u092f\\u0947 \\u0939\\u0948\\u0902 \\u0939\\u0947\\u092e\\u0902\\u0924 \\u0938\\u094b\\u0930\\u0947\\u0928, \\u091d\\u093e\\u0930\\u0916\\u0902\\u0921 \\u0915\\u0947 \\u0905\\u0917\\u0932\\u0947 \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940\\nBJP \\u0915\\u0947 \\u091b\\u0915\\u094d\\u0915\\u094b\\u0902 \\u0915\\u0947 \\u091b\\u0915\\u094d\\u0915\\u0947 \\u091b\\u0941\\u0921\\u093c\\u093e \\u0926\\u0947\\u0928\\u0947 \\u0935\\u093e\\u0932\\u0947 \\u0936\\u0947\\u0930 \\n             \\u0926\\u094b\\u0938\\u094d\\u0924\\u094b \\u0938\\u0941\\u0928\\u094b\\u2026 https://t.co/DpxDmE3IaH'",b'1209086114155376640',b'berojgar Indian \\U0001f310',b'RashidI39030049',b'Scaffolding engineers ',b'fight for right',b'364',b'477',b'0',b'2196',b'6517',b'False',b'False',b'True',b'False',b'2019-11-16 12:33:33'
b'@rajivti04831679 @BabitaPhogat @narendramodi \\u0924\\u093f\\u0935\\u093e\\u0930\\u0940 \\u091c\\u0940 \\u0906\\u092a \\u0915\\u0947 \\u0906\\u0902\\u0916 \\u092c\\u0902\\u0926 \\u0915\\u0930 \\u0932\\u0947\\u0928\\u0947 \\u0938\\u0947 \\u0926\\u0941\\u0928\\u093f\\u092f\\u093e \\u092e\\u0947\\u0902 \\u0915\\u094d\\u092f\\u093e \\u0939\\u094b \\u0930\\u0939\\u093e \\u0930\\u0941\\u0915 \\u0928\\u0939\\u0940\\u0902 \\u0914\\u0930\\u2026 https://t.co/NOwVm0gcql',b'1209085850631450624',b'Khan Waqar',b'KhanWaq49222935',b'',"b'Bookworm,'",b'151',b'683',b'0',b'381',b'1387',b'False',b'False',b'True',b'False',b'2019-11-13 10:22:22'
b'@jaavedjaaferi Ghar ke bahar kutte bhonk rhe ho to ghar nahi Chhoda karte sir..  \\U0001f64f #standwithindia \\U0001f1ee\\U0001f1f3\\u2026 https://t.co/8OsJQbIiG2',b'1209085800375373824',b'\\U0001d54a\\U0001d552\\U0001d55e \\U0001f1ee\\U0001f1f3 HSE Officer',b'salikab77',b'Qatar',b'Professional #HSEOfficer & Proudly #INDIAN\\nRemember : \\nYour #followers are not always your #fans ;)',b'76',b'676',b'0',b'1432',b'2708',b'False',b'False',b'True',b'False',b'2015-05-19 14:09:41'
b'THIS PICTURE OF DARBHANGA BIHAR AGAINST IN CAB NRC #IndiaRejectCAB #NRCBill #indiaagainstcaa #BIHARCLOSEAGAINSTCAB\\u2026 https://t.co/UDFWJrtKMt',b'1209085728514281478',b'Md Danish',b'Danish9097',b'',b'Sharif ladka',b'3',b'135',b'0',b'61',b'1868',b'False',b'False',b'True',b'False',b'2019-09-04 17:15:52'
