b'They always wanted this to turn communal @BJP4India wanted this. \\nPlease do not let @republic Arnab Goswami and God\\u2026 https://t.co/7pkMF7DYtk',b'1231980136536342528',b'Rahul Rajkhowa',b'RajkhowaRahul',b'India.',"b""Singer/Songwriter. My new rap song 'The Police?\\u2019 out now !""",b'925',b'107',b'7',b'1309',b'1389',b'False',b'False',b'False',b'False',b'2012-05-26 16:57:03'
b'@ThePeopleOfIN How do you know it\\u2019s not the Muslims beating a Muslim for attending a pro caa rally ?',b'1231980048862896128',b'shashiraj',b'sadansurya',b'',"b'topsy-turvy, Learner,winter-sun lover,the mountains the gorges and the pines .'",b'66',b'778',b'3',b'2750',b'8741',b'False',b'False',b'False',b'False',b'2011-12-19 12:37:10'
b'@BDUTT @ReallySwara Clash? It was an attack by pro caa terrorists.',b'1231979998183067648',b'\\u0b9a\\u0ba8\\u0bcd\\u0ba4\\u0ba9 \\u0ba8\\u0bc6\\u0b9f\\u0bbf\\u0baf\\u0bcb\\u0ba9\\u0bcd',b'MandaPathiram',"b'Doha, Qatar'",b'Civil Engineer | Kingfisher lover | Dream to own a Hellcat | Chennaite',b'146',b'448',b'0',b'10181',b'8310',b'False',b'False',b'True',b'False',b'2016-05-08 03:23:29'
"b'@AdityaMenon22 Pro caa supporters have orchestrated this attack, police remained silent spectator, this attack is p\\u2026 https://t.co/zfSCoaLXrd'",b'1231979995419086848',b'Jaini /\\u0989\\u099c\\u09cd\\u099c\\u09df\\u09bf\\u09a8\\u09c0/ \\u0627\\u062c\\u06cc\\u0646\\u06cc',b'IchbinUjjaini',b'',"b'Humanity above all. All Tweets are strictly personal. Bengali, Indian. \\n@Jaini@mastodon.social\\nGoodbye Trolls. RTs are not endorsement.'",b'7260',b'1045',b'56',b'142489',b'130427',b'False',b'False',b'True',b'False',b'2013-07-15 18:56:30'
b'@hum_deke_rhenge @MirchiSayema @anuragkashyap72 Bhai 3 month se toh koi riot nhi hue. \\n\\nPeaceful protest hi tha.\\u2026 https://t.co/7F64gGLzh7',b'1231979929119666182',b'Mohammad Sharique',b'Mohamma47319722',b'',"b'i support humanity ,which my religion teaches me. \\n\\U0001f1ee\\U0001f1f3 jai hind \\U0001f1ee\\U0001f1f3 ! Allah u akbar !'",b'22',b'102',b'0',b'2937',b'4123',b'False',b'False',b'True',b'False',b'2019-12-22 06:52:06'
"b'In photos: CAA supporters attack Muslims at Delhi protest, hurl stones and petrol bombs  https://t.co/YIIHiCVYox via @scroll_in'",b'1231979821787492352',b'amjedonline',b'amjedonline',b'Berlin',"b'Entrepreneur, Lean startup enthusiast, Software geek, Traveller, Dreamer and more'",b'177',b'226',b'13',b'570',b'539',b'False',b'False',b'True',b'False',b'2008-09-11 15:19:25'
b'@swapan55 @Iyervval Why both Pro and Anti CAA rallies allowed on same day..Why not separate them by place and time.\\u2026 https://t.co/aygiPfitxH',b'1231979805391765505',b'Abhishek Anand',b'abhithunder',b'Gurgaon',b'',b'157',b'1482',b'3',b'5501',b'6025',b'False',b'False',b'False',b'False',b'2009-11-05 15:33:52'
"b""@AdityaRajKaul @ArnabGoswamiRtv For your FYI.. protest were peaceful as long as 'Pro CAA Protestors' didn't show up..""",b'1231979748638654466',b'The_Joker',b'arfath58819171',b'Bangalore',b'Mango Aadmi \\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3',b'0',b'122',b'0',b'95',b'56',b'False',b'False',b'True',b'False',b'2019-10-24 10:53:42'
b'Stop calling them  Pro CAA and call them what they  really are Muslim Hater ! https://t.co/IvCMm5atru',b'1231979743127490560',b'Saira Bano \\u0938\\u093e\\u092f\\u0930\\u093e \\u092c\\u093e\\u0928\\u094b \\u0633\\u0627\\u0626\\u0631\\u06c1 \\u0628\\u0627\\u0646\\u0648',b'iamsairabano',b'India',"b'Let\\u2019s Be the Indian Firstly and Lastly !! From the land of Gandhi, Bose , Patel ,Bhagat Singh & Ashfaqulla Khan!!!'",b'345',b'1444',b'1',b'10990',b'7767',b'False',b'False',b'True',b'False',b'2011-02-14 03:52:57'
b'@Fatima_Z0hra @asadowaisi @_YogendraYadav No hindus also have right to protest peacefully. Yesterday they done that\\u2026 https://t.co/n0BD43zbRh',b'1231979714182385664',b'The Right',b'mak2nihal',b'',"b'A simple Indian, \\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u0940, it is my freedome of expression not bullying or trolling. anti nationals, leftist r not welcome. Retweets r just fun.  FOE \\U0001f490'",b'157',b'495',b'4',b'25942',b'37686',b'False',b'False',b'False',b'False',b'2013-02-16 01:01:20'
b'Delhiest must be now who want to burn there City\\n#Pro_CAA\\n#DelhiBurning',b'1231979621937303552',b'Rizwan',b'I_MRizwan',"b'Maharashtra Nagar, Mumbai'",b'\\u200f\\u200e\\u0644\\u064e\\u0627 \\u0625\\u0650\\u0644\\u0670\\u0647\\u064e \\u0625\\u0650\\u0644\\u064e\\u0651\\u0627 \\u0627\\u0644\\u0644\\u0651\\u0670\\u0647\\u064f \\u0645\\u064f\\u062d\\u064e\\u0645\\u064e\\u0651\\u062f\\u064c \\u0631\\u064e\\u0633\\u064f\\u0648\\u0644\\u064f \\u0627\\u0644\\u0644\\u0651\\u0670\\u0647\\u0650',b'53',b'206',b'0',b'907',b'4901',b'False',b'False',b'True',b'False',b'2018-07-05 11:09:51'
"b'#DelhiBurning https://t.co/hsS6w6eVuT\\nTruck dumps stones at pro-CAA rally site, protesters under threat?'",b'1231979613888425985',b'Firoz.....',b'Firoze_',b'Nammude Keralam',"b""I fall, I rise, I make mistakes, I live, I learn, I've been hurt but I'm alive. I'm human, I'm not perfect but I'm thankful.""",b'1941',b'1271',b'20',b'38316',b'61394',b'False',b'False',b'True',b'False',b'2011-04-08 19:37:11'
"b'#DelhiViolence | \\u0939\\u093f\\u0902\\u0938\\u093e \\u092e\\u0947\\u0902 \\u0939\\u0947\\u0921 \\u0915\\u0949\\u0928\\u094d\\u0938\\u094d\\u091f\\u0947\\u092c\\u0932 \\u0938\\u092e\\u0947\\u0924 \\u0924\\u0940\\u0928 \\u0932\\u094b\\u0917\\u094b\\u0902 \\u0915\\u0940 \\u092e\\u094c\\u0924,  \\u0915\\u0908 \\u092a\\u0941\\u0932\\u093f\\u0938\\u0915\\u0930\\u094d\\u092e\\u0940 \\u0914\\u0930 \\u092a\\u094d\\u0930\\u0926\\u0930\\u094d\\u0936\\u0928\\u0915\\u093e\\u0930\\u0940 \\u0917\\u0902\\u092d\\u0940\\u0930 \\u0930\\u0942\\u092a \\u0938\\u0947 \\u0918\\u093e\\u092f\\u0932,\\u2026 https://t.co/HHGqoGXvfl'",b'1231979572129746945',b'Quint Hindi',b'QuintHindi',b'India',"b'\\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u0938\\u0947 \\u0917\\u093e\\u092f\\u092c \\u092e\\u0941\\u0926\\u094d\\u0926\\u0947, \\u0916\\u092c\\u0930\\u094b\\u0902 \\u0938\\u0947 \\u0917\\u093e\\u092f\\u092c \\u091c\\u093e\\u0928\\u0915\\u093e\\u0930\\u0940, \\u092c\\u093f\\u0928\\u093e \\u092e\\u0938\\u093e\\u0932\\u0947 \\u0915\\u093e \\u0924\\u0921\\u093c\\u0915\\u093e \\u0914\\u0930 \\u092a\\u0942\\u0930\\u0940 \\u091c\\u093f\\u092e\\u094d\\u200d\\u092e\\u0947\\u0926\\u093e\\u0930\\u0940, \\u092f\\u0939\\u093e\\u0902 \\u0906\\u092a\\u0915\\u094b \\u0938\\u092c \\u092e\\u093f\\u0932\\u0947\\u0917\\u093e.'",b'29109',b'26',b'134',b'74816',b'49',b'True',b'False',b'False',b'False',b'2015-06-26 07:54:47'
b'@GyaanduLadka @NrcProtest @shams_z Pro CAA kar rahe hain.',b'1231979556896149504',b'Mahinsrk2',b'mahinsrk2',b'',b'',b'7',b'51',b'0',b'241',b'212',b'False',b'False',b'True',b'False',b'2018-06-13 19:41:27'
"b'@TVMohandasPai @BDUTT No Sir. Anti CAA/NRC was always about upholding constitutional rights. So, pro CAA/NRC consti\\u2026 https://t.co/ZK1qABT9zi'",b'1231979510590889984',b'Krishna Kamalam - The Black Lotus - Karona Virused',b'rmaali',b'Only Known Habitable Planet',"b""Optimist, enjoys travel (drive in rain and Hill stations) , cooking (for self), music (that oldie melodies)..don't worry, won't sing..""",b'133',b'118',b'0',b'8367',b'2008',b'False',b'False',b'False',b'False',b'2010-02-13 07:48:10'
"b'@atti_cus See carefully. The pro CAA folks are protesting against the likes of YOU, who is peddling unrest and prop\\u2026 https://t.co/C0j4Nd11MP'",b'1231979490504519680',b'SC',b'da_witness',b'Home',"b'Liberty, Love'",b'62',b'190',b'1',b'15821',b'24665',b'False',b'False',b'True',b'False',b'2011-08-24 04:41:27'
b'@MirchiSayema Pro CAA? R u serious? Kaghaj tho dhikhanahii padega. Nai Tho detection center Jana hee padega. Thu bh\\u2026 https://t.co/95VPSZZfkt',b'1231979466668163072',b'ANAND S J',b'anandjanmatti',b'India',b'',b'514',b'1221',b'11',b'55223',b'63452',b'False',b'False',b'True',b'False',b'2013-09-16 10:45:17'
"b'@whorajput @msisodia @DrRPNishank patharbazi pro caa walo n ki thi, bichara police officer shaheed hogya\\u2026 https://t.co/16BgveVBaf'",b'1231979435185889282',b'Sana Khan',b'sana_khannnn',b'',"b'shut the brain noise up, and listen to the gut!'",b'147',b'276',b'0',b'3856',b'13248',b'False',b'False',b'True',b'False',b'2019-12-20 18:13:47'
"b'@ArvindKejriwal @msisodia \\nDo it more than just tweet, we all expect more from you\\n\\nYes that 2 sensibly\\n\\nSimple app\\u2026 https://t.co/dW1nFrED6A'",b'1231979350880391168',b'Gss',b'Gss_Views',b'',b'',b'1386',b'1588',b'94',b'193399',b'244904',b'False',b'False',b'True',b'False',b'2010-03-22 20:52:25'
"b""Reuters photojournalist Danish Siddiqui shared these images of a Muslim man being brutally beaten up by pro CAA 'pr\\u2026 https://t.co/NU41QqCnL9""",b'1231979202389385216',b'Malik Anas Awan',b'anasinqilabi',"b'Istanbul, Turkey'","b'Student of Masters @iauKampus , Member UN-IYC, Ex G.Sec at CSAC & CBS Ex V.Prstd EMC of CS Dept CUI  Attock, Blogger  \\U0001f1f5\\U0001f1f0  \\U0001f1f9\\U0001f1f7\\nEX @JamiatPK  Now @JIPOfficial'",b'7365',b'5519',b'41',b'44986',b'39517',b'False',b'False',b'False',b'False',b'2014-04-19 08:45:31'
b'This supposedly neutral journo was lecturing on not taking sides. Now saying pro CAA protestors provoke violence by\\u2026 https://t.co/gXWWKtDitx',b'1231979027356733442',b'\\u0906\\u0930\\u094d\\u092f\\u092d\\u091f\\u094d\\u091f',b'aryabha14756356',b'',b'',b'153',b'756',b'1',b'31195',b'50731',b'False',b'False',b'True',b'False',b'2019-06-15 12:57:06'
b'@Otaku51331147 @mehtakandy @coolfunnytshirt @narendramodi @AmitShahOffice @PiyushGoyal @nsitharaman @rajnathsingh\\u2026 https://t.co/0aDmuMtmwc',b'1231978985107513344',b'Reject_CAA_Reject_NRC_No_NPR',b'hindu_vadi',b'Hyderabad',"b'\\u0938\\u0902\\u0935\\u093f\\u0927\\u093e\\u0928, \\u0932\\u094b\\u0915\\u0924\\u0902\\u0924\\u094d\\u0930, \\u092e\\u093e\\u0928\\u0935 \\u090f\\u0902\\u0935 \\u092e\\u093e\\u0928\\u0935\\u0924\\u093e \\u0915\\u0940 \\u092e\\u094c\\u0924 \\u0915\\u093e \\u0924\\u092e\\u093e\\u0936\\u093e\\u0908'",b'332',b'360',b'3',b'10282',b'2692',b'False',b'False',b'False',b'False',b'2010-03-24 10:40:54'
b'@saurabh3vedi @DelhiPolice Stop fake news. That\\u2019s pro CAA supporter.',b'1231978925338685442',b'Saeed Ahmed',b'sahmed26',b'',b'',b'37',b'55',b'2',b'8934',b'2979',b'False',b'False',b'True',b'False',b'2010-04-06 08:48:40'
b'@PadmajaJoshi @priyanktripathi He is pakistan supported pro CAA protestor and has full support of Goro ki nazaiz aulad RSS',b'1231978896729497601',b'RepublicDesh',b'irqaafsaad',b' India',b'',b'44',b'77',b'1',b'5725',b'4165',b'False',b'False',b'True',b'False',b'2017-05-26 10:01:22'
"b'\\u0938\\u0902\\u0918\\u0940 \\u092e\\u093e\\u091a\\u094b \\u0928\\u0947 \\u0938\\u0940\\u090f\\u090f \\u0938\\u092e\\u0930\\u094d\\u0925\\u0928 \\u0915\\u0947 \\u0926\\u094c\\u0930\\u093e\\u0928 \\u092e\\u0941\\u0938\\u0932\\u092e\\u093e\\u0928\\u094b\\u0902 \\u0915\\u094b \\u092e\\u093e\\u0930\\u093e, \\u0909\\u0928\\u0915\\u0947 \\u092e\\u0915\\u093e\\u0928\\u094b\\u0902 \\u092a\\u0930 \\u092a\\u0924\\u094d\\u0925\\u0930 \\u092c\\u093e\\u091c\\u0940 \\u0915\\u093f\\u092f\\u093e \\u0914\\u0930 \\u092a\\u0947\\u091f\\u094d\\u0930\\u094b\\u0932 \\u092c\\u092e \\u092b\\u0947\\u0902\\u0915\\u093e\\u0964\\u2026 https://t.co/BtntknKHO9'",b'1231978892979654659',b'Mohammad Zameer Khan ( @mdzhkhan@mstdn.social )',b'mdzhkhan',"b'Patna, Bangalore, New Delhi'",b'INDIAN. BIHARI. LIBERAL. SPEAK TRUTH. SPEAK JUSTICE.\\n\\u092d\\u093e\\u0930\\u0924\\u0940\\u092f\\u0964 \\u092c\\u093f\\u0939\\u093e\\u0930\\u0940\\u0964 \\u0909\\u0926\\u093e\\u0930\\u0935\\u093e\\u0926\\u0940\\u0964 \\u0938\\u091a \\u092c\\u094b\\u0932\\u0947\\u0902\\u0964 \\u0907\\u0902\\u0938\\u093e\\u092b \\u0915\\u0940 \\u092c\\u093e\\u0924 \\u0915\\u0939\\u0947\\u0902\\u0964',b'838',b'471',b'8',b'19773',b'15665',b'False',b'False',b'False',b'False',b'2012-08-24 12:03:54'
"b""Flag march in Delhi's Maujpur area after clashes between pro and anti CAA protestors https://t.co/5OFEMvdxkS""",b'1231978883513307138',b'Devdiscourse',b'dev_discourse',b'National Capital Region',"b""Devdiscourse: World's leading Website for International Development News, Opinions, Interviews and Breaking News.""",b'78114',b'675',b'60',b'263795',b'912',b'False',b'False',b'False',b'False',b'2017-12-05 08:31:31'
b'@AzazShaikhIYC https://t.co/JvjmUzL1lG',b'1231978871555158016',b'Afzal Kasmani',b'AfzalKasmani2',b'',b'',b'4',b'149',b'0',b'37',b'208',b'False',b'True',b'True',b'False',b'2018-01-08 15:49:50'
b'@DelhiPolice Delhi police acting as Pro CAA rioters. Such a disgrace',b'1231978864269639680',b'Aj Space',b'Iam__Aj_',b'India',"b'Proud Indian, allergic to religious extremist and fundamentalist.'",b'87',b'1437',b'0',b'3379',b'10997',b'False',b'False',b'True',b'False',b'2010-03-01 07:59:02'
b'Yes being a #Muslim &amp; I carry this pain throughout the day in my mind that I can be lynched anytime so always try t\\u2026 https://t.co/5tSX3mqaak',b'1231978810943229953',b'Urman Alig',b'IamUrman',"b'MBD, Aligarh,Kerala, New Delhi'",b'#Millionaireunder30 #Stock #Investor\\n#Optimism for betterment of #Humanism #Secularism.\\nAnalytic #Indian Politics.\\nPrisoner of #Democracy \\n#MBA #AMU #Alig',b'327',b'1894',b'1',b'944',b'392',b'False',b'False',b'False',b'False',b'2011-01-13 05:30:46'
b'22 companies of CRPF has been deputed on the pro #CAA protestor\\u2019s site trying to do the violence !\\n#\\u0926\\u0947\\u0930\\u0938\\u0947\\u0906\\u092f\\u0947\\u092a\\u0930\\u0926\\u0941\\u0930\\u0941\\u0938\\u094d\\u0924\\u0906\\u092f\\u0947',b'1231978803716476929',b'Mannu Pratap Singh',b'MpMannu2singh',"b'Noida, India'",b'Totally A Political. \\u092c\\u0938 \\u0938\\u091a \\u0915\\u094b \\u0938\\u091a \\u0915\\u0939\\u0928\\u0947 \\u0915\\u093e \\u092e\\u093e\\u0926\\u094d\\u0926\\u093e \\u0930\\u0916\\u0924\\u093e \\u0939\\u0941\\u0901 !',b'46',b'122',b'1',b'7475',b'877',b'False',b'False',b'True',b'False',b'2017-09-07 04:11:35'
"b'@GauravGarg888 Its anti caa protest, not pro caa protest.'",b'1231978802432987136',b'Jiman',b'Jiman89664378',b'',b'',b'0',b'50',b'0',b'176',b'884',b'False',b'True',b'True',b'False',b'2019-09-28 03:25:41'
b'@Anmol_India Like always bjp leader provoked openly spread hate among them n then pro CAA protester started pelting\\u2026 https://t.co/ne1OPXBjGp',b'1231978754966081536',b'ahmed \\u0627\\u062d\\u0645\\u062f \\U0001f1ee\\U0001f1f3',b'ahmedshaikh__',b'India',b'SRKians big Fan of @iamsrk digital marketing PUBG lover',b'16436',b'255',b'13',b'44351',b'13016',b'False',b'False',b'True',b'False',b'2011-12-07 04:55:08'
"b""Reuters photojournalist Danish Siddiqui shared these images of a Muslim man being brutally beaten up by pro CAA 'pr\\u2026 https://t.co/af8ovgW645""",b'1231978696992530432',b'Chiku',b'KattarIndian000',b'Delhi',b'',b'47',b'462',b'0',b'1331',b'4246',b'False',b'False',b'True',b'False',b'2018-07-06 05:33:49'
b'@PadmajaJoshi @priyanktripathi Dear BJP journalist\\nThis man is from pro caa group.he is a bhakt like u.\\nAnd this vi\\u2026 https://t.co/aDDklrRbWJ',b'1231978669737836544',b'uttam Kumar',b'uttamjena',b'Bhubaneswar',b'Working Professional. Believe in Secularism.',b'51',b'469',b'0',b'1315',b'1120',b'False',b'False',b'True',b'False',b'2010-04-27 16:56:36'
"b""Reuters photojournalist Danish Siddiqui shared these images of a Muslim man being brutally beaten up by pro CAA 'pr\\u2026 https://t.co/JrFTrQSZpm""",b'1231978629690609666',b'Afzal Kasmani',b'AfzalKasmani2',b'',b'',b'4',b'149',b'0',b'37',b'208',b'False',b'True',b'True',b'False',b'2018-01-08 15:49:50'
b'@icedtea28 @ippatel @DelhiPolice Even pro CAA protestors \\U0001f602\\U0001f602?',b'1231978600217354247',b'Rasha Fathima',b'rasha_fathima20',"b'Karnataka, India'",b'INDIAN\\U0001f1ee\\U0001f1f3  \\n#Writer @wordpress @quora',b'53',b'461',b'0',b'180',b'247',b'False',b'False',b'True',b'False',b'2015-09-06 19:10:53'
"b'In photos: CAA supporters attack Muslims at Delhi protest, hurl stones and petrol bombs  https://t.co/QmS77OK905 vi\\u2026 https://t.co/dzPDO7y0zs'",b'1231978585767866368',b'Suhaib Azim',b'suhaib_azim',b'new Delhi',b'biography is much like geography \\U0001f43c',b'12',b'399',b'0',b'785',b'191',b'False',b'False',b'True',b'False',b'2011-09-03 17:57:18'
b'@RubikaLiyaquat Where\\u2019s is your freakin journalism now ?? The pro CAA protestors are literally killed people in Del\\u2026 https://t.co/fg4HyePvOY',b'1231978488875376641',b'SaveIndia',b'SenseLets',b'',b'',b'4',b'72',b'0',b'407',b'208',b'False',b'False',b'True',b'False',b'2019-02-28 16:29:09'
"b'CAA: Two killed as opposing groups clash again in North East Delhi; vehicles, shops burnt https://t.co/JvjmUzL1lG via @scroll_in'",b'1231978375020859392',b'Afzal Kasmani',b'AfzalKasmani2',b'',b'',b'4',b'149',b'0',b'37',b'208',b'False',b'True',b'True',b'False',b'2018-01-08 15:49:50'
b'LIVE | State Minister for Home Affairs #KishanReddy said that additional forces have been deployed in pro- and anti\\u2026 https://t.co/mxLa11WunE',b'1231978335963500558',b'The Quint',b'TheQuint',b'',b'Mobile-first digital news platform. We are the signal over the noise!',b'423123',b'314',b'1219',b'304632',b'261',b'True',b'False',b'False',b'False',b'2015-01-14 09:43:21'
b'@jigneshmevani80 Judgment passed by leftist slaves that aggressor are RSS and pro CAA protestors.',b'1231978184146505728',b'Gagan Kashyap',b'GaganKashyap001',"b'Jalandhar, India'",b'',b'82',b'928',b'1',b'185',b'156',b'False',b'False',b'True',b'False',b'2014-03-24 16:08:23'
b'@sardesairajdeep @IndiaToday Haathi pagal ho jata hai to wo apne maalik ka bhi nahi sunta\\n\\nSangh goons not listenin\\u2026 https://t.co/EhkEANn2nU',b'1231978132460232706',b'Intekhab Alam',b'Bhola4U',b'india ',b'A Human Being ----',b'1431',b'155',b'24',b'66132',b'2957',b'False',b'False',b'False',b'False',b'2009-06-27 09:06:27'
b'#Rajasthan |  Head Constable Ratan Lal has died as violent clashes escalate between pro and anti #CAA protesters in\\u2026 https://t.co/NOMQvsymT1',b'1231977977505693697',b'First India',b'thefirstindia',"b'Jaipur, India'",b'Welcome to the Official Twitter page of First India Newspaper. Follow us for the latest updates. #FirstIndia',b'3530',b'181',b'3',b'25975',b'94',b'False',b'False',b'False',b'False',b'2019-04-04 10:16:38'
b'Sad. Its time to be more pro active in journalism instead of giving coaching to illiterate protestors who do not kn\\u2026 https://t.co/dYXI2CQ7Y8',b'1231977896668889089',b'Dr Nityananda Agasti \\u0b28\\u0b3f\\u0b24\\u0b4d\\u0b5f\\u0b3e\\u0b28\\u0b28\\u0b4d\\u0b26 \\u0b05\\u0b17\\u0b38\\u0b4d\\u0b24\\u0b3f',b'nnagasti',b'University of Delhi',b'Assistant Professor in Chemistry\\nLike Sanskrit and Sanskriti\\n\\u0932\\u094b\\u0915\\u093e\\u0903 \\u0938\\u092e\\u0938\\u094d\\u0924\\u093e \\u0938\\u0941\\u0916\\u093f\\u0928\\u093e \\u092d\\u0935\\u0928\\u094d\\u0924\\u0941 \\nTweets are personal.',b'493',b'173',b'13',b'7937',b'12972',b'False',b'False',b'True',b'False',b'2009-04-23 05:41:39'
