b'@anuragkashyap72 Pro CAA anti Muslim he hai jb unka Aaqa Tadipar CAA anti Muslim he laya hai @007AliSohrab @republic',b'1232160307419717632',b'Mohd Salman',b'Salman45495356',"b'Mumbai, India'",b'My Second home is Aligarh Muslim University  I active in politics for justice',b'29',b'57',b'0',b'493',b'380',b'False',b'False',b'True',b'False',b'2016-11-20 17:05:00'
"b'@AMISHDEVGAN \\u091a\\u093e\\u091a\\u093e, shaheen bagh \\u092e\\u0947\\u0902 2 \\u092e\\u0939\\u0940\\u0928\\u0947 \\u0938\\u0947 protest \\u091a\\u0932 \\u0930\\u0939\\u093e \\u0925\\u093e, \\u0915\\u094b\\u0908 \\u0906\\u0917 \\u0915\\u0939\\u0940\\u0902 \\u0928\\u0939\\u0940 \\u0932\\u093e\\u0917\\u0940 \\u0964 \\u091c\\u092c\\u0938\\u0947 Pro CAA \\u0935\\u093e\\u0932\\u0947 \\u0915\\u0942\\u0926\\u0947 \\u0939\\u0948\\u0902\\u2026 https://t.co/buQi4IZyEC'",b'1232160289627332608',b'TauseeF',b'tauseefkhaan',b'delhi',"b'\\u0910 \\u092e\\u0902\\u091c\\u093f\\u0932 \\u0915\\u0947  \\u092e\\u0941\\u0938\\u093e\\u092b\\u093f\\u0930  \\u0924\\u0941 \\u0915\\u093e\\u0902\\u091f\\u094b\\u0902  \\u0938\\u0947  \\u0928\\u093e \\u0918\\u092c\\u0930\\u093e, \\u0915\\u093f \\u0915\\u093e\\u0902\\u091f\\u0947  \\u0939\\u0940 \\u092c\\u0922\\u093e  \\u0926\\u0947\\u0924\\u0947 \\u0939\\u0948\\u0902  \\u0930\\u092b\\u094d\\u0924\\u093e\\u0930  \\u0915\\u0926\\u092e \\u0915\\u0947\\u0964'",b'25',b'145',b'1',b'1261',b'1142',b'False',b'False',b'True',b'False',b'2009-01-02 09:41:09'
"b""@pokershash @ttindia Anurag kashyap \\n\\nSandhya mrudul\\nAnd \\n\\nKritika kamra \\n\\nGot same what's app msg instructing them\\u2026 https://t.co/GM9tmqrNFf""",b'1232160279510814721',b'Bhavana Rao',b'Bhavana17851510',b'UNITED STATES/\\u2764 hai Hindustani',b'I am back \\n\\nHere for my country! \\n\\nI am always right !\\n\\nPlease be human people !',b'91',b'123',b'0',b'6283',b'9',b'False',b'False',b'True',b'False',b'2019-09-19 18:20:15'
"b""It's a pure Hindu Muslim riot .. stop hiding behind anti and pro CAA ..that's got nothing to do with this .. congra\\u2026 https://t.co/FpmybXBbox""",b'1232160273722527744',b'Hellfire !!',b'ktr1975',"b'Ayodhya, India'",b'maha nalayak',b'497',b'4965',b'3',b'33475',b'12339',b'False',b'False',b'True',b'False',b'2009-03-02 15:52:59'
b'They are not Pro CAA they are real.terriorist https://t.co/DgVNRBse9D',b'1232160233536942081',b'Javed Samad',b'JavedSamad7',"b'Meerut, India'",b'ACA ....\\n100% follow back...',b'164',b'514',b'0',b'4033',b'8785',b'False',b'False',b'True',b'False',b'2018-04-16 05:18:57'
"b'@ravishndtv Whether it is on the anti CAA group or pro CAA group, anyone taking the approach of violence - damaging\\u2026 https://t.co/YzrqZMBfVM'",b'1232160184677519361',b'Twitizen of India',b'tweepleofindia',b'',b'Aap chronology samajhiye ....',b'42',b'37',b'0',b'25',b'7',b'False',b'False',b'True',b'False',b'2019-05-21 08:18:13'
"b'@HasibaAmin It turn out the way bjp want it to b , does anyone wants it to stop ?? There was Sec 144 at those place\\u2026 https://t.co/bI6hlGDqrH'",b'1232160128373317633',b'Shoaib Malik',b'malikshoaib',"b'\\u0928\\u0908 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940, \\u092d\\u093e\\u0930\\u0924'",b'Proud Indian Muslim \\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3\\U0001f1ee\\U0001f1f3',b'399',b'680',b'1',b'8755',b'46308',b'False',b'False',b'True',b'False',b'2009-09-08 08:56:44'
b'@desh_bhkt @Javedakhtarjadu https://t.co/ialDinAjWm',b'1232160101747716096',b'Hasnat Israq',b'hasnatrbm',b'',"b""There's no bigger task than protecting the homeland & Revolutionized its system ...... Want to Change the Country & World""",b'254',b'2265',b'0',b'2099',b'30710',b'False',b'False',b'False',b'False',b'2011-06-24 10:46:05'
b'@ReutersIndia Anti CAA protestors r attacking  Delhi police &amp; Pro CAA activists  ....',b'1232160082835705858',b'Roy',b'399Roy',b' west bengal.',b'Engineer by Profession . Blocked by @derekobrienmp & @SuPriyoBabul  #IndiaSupportsCAA Follower of both Hinduism & Hindutva.',b'69',b'559',b'0',b'10623',b'2038',b'False',b'False',b'True',b'False',b'2017-03-19 10:47:43'
b'@ndtv What the LG is doing and WETHER SUPREME COURT AND PREZ IS still sleeping.\\n\\nAre they waiting for the whole Ind\\u2026 https://t.co/HhvMjeYhTH',b'1232160047808966657',b'RIZWAN',b'RIZWAN29072668',b'',b'',b'1',b'6',b'0',b'13',b'0',b'False',b'True',b'True',b'False',b'2020-02-19 09:22:04'
