"b'This is cruelty, a conflict of human rights. Where is the UN now?? Where is UN? \\n#DelhiPolice #DelhiViolence'",b'1232046375736619014',b'\\U0001f480\\u0627\\u0633\\u0627\\u0645\\u06c1',b'UsamaZMalik',"b'Islamabad , Multan'","b'When you need me the most, I will turn you down \\u2022 IG:UsamaZMalik \\u2022 23 \\u2022'",b'629',b'148',b'5',b'24199',b'30959',b'False',b'False',b'False',b'False',b'2010-06-26 09:40:48'
b'#IslamicTerrorism kill #HeadConstable #RatanLal \\n\\nThis pic broke me. Shame on you liberals https://t.co/df9TPQLgB2\\n\\n#DelhiPolice',b'1232046305964199936',b'Rameshwar Arya\\U0001f1ee\\U0001f1f3\\U0001f549 #VandeMatram',b'RameshwarArya',b'New Delhi',b'\\u0926\\u0947\\u0936 \\u0939\\u0948 \\u0924\\u094b \\u0939\\u092e \\u0939\\u0948\\u0902\\n\\u092e\\u0947\\u0930\\u093e \\u092a\\u094d\\u0930\\u0925\\u092e \\u0915\\u0930\\u094d\\u0924\\u0935\\u094d\\u092f \\u092d\\u093e\\u0930\\u0924 \\u092e\\u093e\\u0924\\u093e \\u0915\\u0940 \\u0938\\u0947\\u0935\\u093e \\n\\u092e\\u093e\\u0924\\u093e \\u092d\\u0942\\u092e\\u093f: \\u092a\\u0941\\u0924\\u094d\\u0930\\u094b \\u0905\\u0939\\u0902 \\u092a\\u0943\\u0925\\u093f\\u0935\\u094d\\u092f\\n\\n\\u092e\\u0948\\u0902 \\u0930\\u0939\\u0942\\u0901 \\u092f\\u093e \\u0928\\u093e \\u0930\\u0939\\u0942\\u0901 \\u092d\\u093e\\u0930\\u0924 \\u092f\\u0947 \\u0930\\u0939\\u0928\\u093e \\u091a\\u093e\\u0939\\u093f\\u092f\\u0947\\n#BharatMataKiJai\\n#JaiShriRam',b'2181',b'4999',b'17',b'42896',b'19105',b'False',b'False',b'False',b'False',b'2011-09-20 06:37:03'
b'A regular feature of the Indian democracy now with #BJP in power. \\n\\n#RSS and other affiliated terr0rist$ are in tru\\u2026 https://t.co/dQwDOHr9aN',b'1232046296447340544',b'awrup \\u0639\\u0631\\u0641\\u0627\\u0646',b'justawesan',b'',b'i am not a Hindu. to be one i had to be a Brahmin. i rejected this evil system of oppression long ago. my existence is my resistance\\u2014down w/supremacies+fascism.',b'93',b'259',b'1',b'4520',b'4545',b'False',b'False',b'False',b'False',b'2015-05-06 09:10:55'
"b'\\u0926\\u092f\\u093e\\u0932\\u092a\\u0941\\u0930, \\u0936\\u093f\\u0935 \\u0935\\u093f\\u0939\\u093e\\u0930, \\u091a\\u093e\\u0901\\u0926\\u092c\\u093e\\u0917 \\u0914\\u0930 \\u0915\\u0930\\u093e\\u0935\\u0932 \\u0928\\u0917\\u0930 \\u0915\\u0947 \\u0938\\u092d\\u0940 \\u092e\\u0941\\u0938\\u094d\\u0932\\u093f\\u092e \\u092e\\u094b\\u0939\\u0932\\u094d\\u0932\\u094b\\u0902 \\u0915\\u094b \\u091a\\u093e\\u0930\\u094b\\u0902 \\u0924\\u0930\\u092b \\u0938\\u0947 \\u0918\\u0947\\u0930 \\u0930\\u0916\\u0947 \\u0939\\u0948\\u0902, \\u0938\\u0921\\u093c\\u0915 \\u0938\\u0947 \\u0932\\u0947\\u0915\\u0930 \\u0917\\u0932\\u093f\\u092f\\u094b\\u0902 \\u0924\\u2026 https://t.co/751aHUtPkX'",b'1232046289312980992',b'Shahnawaz Ansari',b'shanu_sab',"b'Ballia, India'",b'| Proud To Be A Muslim | Impartial & Uncorruptaible view on Politics & Humanity | Writer | Social Media Activist |',b'19118',b'127',b'15',b'21458',b'7611',b'False',b'False',b'True',b'False',b'2015-07-28 18:32:54'
"b'Violence has increased in several parts of Delhi. These are the Hindutva  extremism, which are largely complicit\\u2026 https://t.co/GyubspXNeV'",b'1232046165400510464',b'giarul islam',b'giarul_islam',"b'Raichur, India'",b'\\U0001f642\\U0001f642',b'16',b'29',b'0',b'12',b'33',b'False',b'False',b'True',b'False',b'2016-01-05 10:57:59'
b'\\u0906\\u092a \\u0928\\u092a\\u0941\\u0902\\u0938\\u0915 \\u0918\\u094b\\u0937\\u093f\\u0924 \\u0915\\u0930 \\u0926\\u093f\\u090f \\u091c\\u093e\\u090f\\u0902\\u0917\\u0947 \\u0917\\u0943\\u0939\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0905\\u092e\\u093f\\u0924 \\u0936\\u093e\\u0939 \\u0938\\u093e\\u0939\\u0947\\u092c\\n\\u092f\\u0947 \\u0935\\u0940\\u0930\\u094b\\u0902 \\u0915\\u0940 \\u0927\\u0930\\u0924\\u0940 \\u0939\\u0948 \\u092f\\u0902\\u0939\\u093e \\u0935\\u0940\\u0930\\u0924\\u093e \\u092a\\u094d\\u0930\\u0936\\u0902\\u0938\\u0928\\u0940\\u092f \\u0939\\u0948 \\u0928 \\u0915\\u093f \\u092a\\u0941\\u0932\\u093f\\u0938 \\u0915\\u0947 \\u0938\\u093e\\u2026 https://t.co/ol81Cns5J5',b'1232046059486138368',b'NIKHIL MISHRA',b'NIKHILMROCK',b'India',"b'Live today, like as - Last day......Njoy..\\n\\nStruggling for protect our Planet from Pollution.'",b'42',b'99',b'0',b'44',b'24',b'False',b'False',b'True',b'False',b'2017-08-12 04:51:31'
b'This is how Delhi police treat Muslims in India. As the injured lay bloodied on the ground the police come to recor\\u2026 https://t.co/ijEEYksgHu',b'1232046039999352832',b'muslim daily \\u24c2\\ufe0f',b'BirdsOfJannah',b'',"b'Your insight into the Muslim world and beyond.  Reminders, news, stories, and humanitarian work. IG: @/muslim.daily'",b'32289',b'2244',b'335',b'5757',b'10542',b'False',b'False',b'False',b'False',b'2013-12-23 13:57:42'
b'#ArvindKejriwal \\n#DelhiPolice \\n#Bhajanpura \\n#NamasteyTrump \\n#IndiaWelcomesTrump \\n#TrumpIndiaVisit https://t.co/4qgf1Zc1hX',b'1232046009292918790',b'Humanist Soldier',b'unmaskedhim',b'India',b'',b'130',b'1508',b'0',b'2316',b'1499',b'False',b'False',b'True',b'False',b'2017-11-15 14:24:25'
"b'Please #GoBackTrump because your arrival is harmful for the peace full muslim protestor of delhi,india.\\nhttps:\\u2026 https://t.co/bsoJaNb4yS'",b'1232045976346599425',b'Lapisherazi@hotmail.com',b'Lapisherazihot1',b'',b'',b'3',b'29',b'0',b'19',b'48',b'False',b'False',b'True',b'False',b'2019-09-18 20:09:52'
b'Thank you sir \\U0001f64f\\u2764\\ufe0f @Mazinnaamen God bless you !\\n#Susanna #MeToo #SagamuOnFire #DelhiPolice #TradeCentre #TradeCentre\\u2026 https://t.co/QknMa4Nw0j',b'1232045975952293888',b'GBOJOM OUT NOW \\u203c\\ufe0f',b'danny_kael',"b'Lagos, Nigeria'",b'GOD\\u2019S GRACE || R/S || Entertainer || IGBO BOY || Unsigned artiste . \\U0001f4de 07080304595 #WakeUp \\U0001f447\\U0001f3fd IG: @Officialdannykael',b'135',b'314',b'0',b'841',b'3357',b'False',b'False',b'True',b'False',b'2019-09-05 20:24:46'
