b'#DelhiBurning \\n#Jafrabad \\n#Maujpur \\n#ShaheenBagh \\n#JamiaMilliaIslamia \\n#JNU \\n#ShameOnDelhiPolice\\u2026 https://t.co/aKRvGca3jB',b'1232081540135305217',b'shadab raza',b'pareshan_archi',b'new delhi',b'architect under construction',b'139',b'374',b'0',b'6446',b'1987',b'False',b'False',b'False',b'False',b'2009-12-20 20:18:21'
b'Thank you Jinnah \\n\\n#DelhiBurning https://t.co/Na5bMFynPZ',b'1232077449598513153',b'\\U0001f182\\U0001f170\\U0001f180\\U0001f178\\U0001f171 \\U0001f171\\U0001f170\\U0001f182\\U0001f177\\U0001f178\\U0001f181 \\U0001f1f5\\U0001f1f0',b'iamsaqibbashir',"b'\\u0627\\u0633\\u0644\\u0627\\u0645 \\u0622\\u0628\\u0627\\u062f, \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646'",b'Professional Engineer\\nProud Pakistani.\\nI love Pak Air Force the most.\\nwe have one of the Best Missile Technology.\\n\\U0001f1f5\\U0001f1f0 Zindabad',b'312',b'789',b'1',b'2520',b'30996',b'False',b'False',b'False',b'False',b'2013-02-10 16:26:31'
"b'Biggest  ""DEMOCRACY""?\\nWhy isn\'t the world taking any action?\\nWhy is @POTUS not saying anything or will he say somet\\u2026 https://t.co/992V0CWnA2'",b'1232077282983993346',b'\\U0001f538Abdul Raheem \\U0001f538',b'Me_AbdulR',b'\\u0679\\u0648\\u06cc\\u0679\\u0631   ',b'Fighting against the status QUO| \\nFounder \\u200e@teamlc_Pakistan & \\u200e@teamPAK_KA|\\n\\u200e#\\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646\\u06cc_\\u06a9\\u06cc_\\u0622\\u0648\\u0627\\u0632',b'2673',b'1878',b'0',b'3059',b'733',b'False',b'False',b'True',b'False',b'2019-09-23 04:42:42'
b'\\U0001f449\\U0001f449\\U0001f449\\nNow imagine 1947 Musalmano\\u203c\\ufe0f\\n\\n#DelhiBurning',b'1232077181255372800',b'Karl Muud',b'KarlMuud',b'Alien ',b'| #weareCorbyn | #Labour | #pti | #lfc | #FreeKashmir \\n\\n\\n | Usual disclaimers.',b'4408',b'4877',b'7',b'104988',b'27835',b'False',b'False',b'True',b'False',b'2017-08-31 19:27:02'
"b'@aartic02 It\\u2019s too late, actually BJP is doing a experiment with hate politics otherwise do you think people like\\u2026 https://t.co/mBlZah9bHC'",b'1232077148392849408',b'Lovely India',b'DaminiIndia',b'',b'',b'69',b'186',b'0',b'1447',b'1450',b'False',b'True',b'True',b'False',b'2015-02-01 13:37:59'
b'#DelhiBurning #Delhi #DelhiPolice #MeToo #DelhiViolence #NamasteyTrump #TrumpIndiaVisit #GoBackTrump https://t.co/8k5yBkvE0A',b'1232077142613250049',b'Aijaz Ali',b'AijazAl00771995',b'',b'Pakistani Says It All\\n\\nFan Of @imrankhanpti',b'17',b'78',b'0',b'676',b'584',b'False',b'False',b'True',b'False',b'2019-08-19 21:03:59'
b'@pfi_india @iamjohnoliver #RSS_Is_Terrorist_Organization \\n\\nRepeat After Me \\n\\nPeriod\\n\\n#DelhiBurning',b'1232077074766139392',b'Terence',b'terence_fdes',b'Mumbai',b'Conservation | Ecology | Humanism | Quantum Physics | Space Exploration | Philosophy & Theology | #HomeChef | Hate Rabid Fundamentalists',b'2378',b'4975',b'21',b'111473',b'70155',b'False',b'False',b'False',b'False',b'2008-11-25 04:06:55'
b'@MrsGandhi #DelhiBurning \\n#DelhiViolence https://t.co/WEyo2115X8',b'1232077041438203904',b'Animatic life',b'axelblaeze212',b'',b'',b'0',b'28',b'0',b'9',b'118',b'False',b'False',b'True',b'False',b'2016-12-19 10:43:01'
b'Please join the protest #NRC_CAA_Protest #StopHinduFascism #DelhiBurning https://t.co/E7LkTOzjBK',b'1232077030205771778',b'South Asian Muslims Overseas',b'AsianMuslims',b'',b'Coalition of all South Asian Muslims',b'312',b'20',b'0',b'912',b'286',b'False',b'False',b'True',b'False',b'2019-07-22 08:09:26'
b'#ArrestKapilMishra #DelhiPolice #DelhiViolence #DelhiViolence #DelhiBurning https://t.co/qONI95Gkhj',b'1232077014204481538',b'Anas azmi',b'Anasazmi13',"b'\\u0928\\u0908 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940, \\u092d\\u093e\\u0930\\u0924'",b'',b'9',b'57',b'0',b'27',b'20',b'False',b'False',b'True',b'False',b'2015-08-31 12:49:25'
b'Hindutva extremist mobs went on a rampage today in #Delhi city:\\n\\n- Lynching/Attacking Muslims\\n- Destroying Muslim p\\u2026 https://t.co/7h1FmArlWa',b'1232076978590801921',b'Ahsanism',b'SardarSpeaks7',b'Jammu And Kashmir',b'\\u200f\\u0641\\u0631\\u0642\\u0648\\u06ba\\u060c \\u0645\\u0630\\u0627\\u06c1\\u0628\\u060c \\u0630\\u0627\\u062a\\u06cc\\u0627\\u062a \\u0627\\u0648\\u0631 \\u0634\\u062f\\u062a \\u067e\\u0633\\u0646\\u062f\\u06cc \\u0633\\u06d2 \\u062f\\u0648\\u0631 \\u0627\\u06cc\\u06a9 \\u0645\\u06cc\\u062f\\u0627\\u0646 \\u06c1\\u06d2 \\u062c\\u0633\\u06d2 \\u0627\\u0646\\u0633\\u0627\\u0646\\u06cc\\u062a \\u06a9\\u06c1\\u062a\\u06d2 \\u06c1\\u06cc\\u06ba \\u0645\\u06cc\\u06ba \\u0648\\u06c1\\u0627\\u06ba \\u0631\\u06c1\\u062a\\u0627 \\u06c1\\u0648\\u06ba\\n\\n\\n\\nStudent of political science & international relations',b'294',b'335',b'1',b'4926',b'8822',b'False',b'False',b'True',b'False',b'2016-05-21 11:29:08'
b'#DelhiBurning https://t.co/vkIvAYwq45',b'1232076973750484993',b'Junaid ur Rahman',b'junaidRk4',b'',b'',b'4',b'94',b'0',b'18',b'2',b'False',b'False',b'True',b'False',b'2020-02-15 21:15:07'
"b'sir aap CM ho. stop playing helpless, your sincere urges are not sincere enough. the fascists are bringing your cit\\u2026 https://t.co/hQHP6IFBO0'",b'1232076936102457345',b'Urvashi',b'urvashipai14',b'India',b'thoda inquilab milega kya\\xbf',b'30',b'124',b'0',b'209',b'1750',b'False',b'False',b'True',b'False',b'2016-04-14 21:53:52'
b'@ChinkliPinkli @TimesNow @thenewshour Bhoko kam chinku.. jaisa naam waise bhok_bachan apke #DelhiViolence #DelhiPolice #DelhiBurning',b'1232076906251505664',b'Sana khan',b'BerozgarSanakha',b'Mumbai',b'',b'50',b'58',b'0',b'1318',b'2487',b'False',b'False',b'True',b'False',b'2018-01-09 07:24:32'
b'\\u062f\\u06c1\\u0644\\u06cc \\u062c\\u0644 \\u0627\\u0679\\u06be\\u0627! \\u0645\\u0633\\u0644\\u0645\\u0627\\u0646\\u0648\\u06ba \\u06a9\\u0627 \\u0642\\u062a\\u0644 \\u0639\\u0627\\u0645 \\u062c\\u0627\\u0631\\u06cc\\u060c \\u0634\\u06c1\\u0631 \\u0645\\u06cc\\u06ba \\u062f\\u0641\\u0639\\u06c1 144 \\u0646\\u0627\\u0641\\u0630\\n#DelhiBurning #DelhiViolence #DelhiCAAClashes\\u2026 https://t.co/2p7bKzBvi0',b'1232076889969262594',b'Urdu Gram Official',b'UrduGramNews',"b'Lahore, Pakistan'",b'Follow #UrduGramNews To get latest updates and informative material from around the world specifically in #urdu language.',b'335',b'229',b'2',b'5084',b'306',b'False',b'False',b'False',b'False',b'2018-03-17 11:57:13'
b'Here development will start &amp; there they will start destroying(on the name of Jihaad or irrelevant demands).\\nResult\\u2026 https://t.co/bm7MamxKoM',b'1232076862492311552',b'Puneet Garg',b'KrPuneetGarg',"b'New Delhi, Delhi'",b'',b'29',b'440',b'0',b'32',b'13',b'False',b'False',b'False',b'False',b'2011-11-23 16:37:15'
b'How educated and well groomed these people look. They can\\u2019t be human! Their hatred and aversion towards Muslims hav\\u2026 https://t.co/c1XQku5izQ',b'1232076853831139329',b'Be\\u015be',b'humanityfirst32',b'',b'\\u201cTo deny people their human rights is to challenge their very humanity.\\u201d ~ Not supporting anyone politically just speaking the truth',b'7',b'437',b'0',b'84',b'19',b'False',b'False',b'True',b'False',b'2019-12-27 15:54:20'
b'Such activities defame our country and proves this people are not only against government but country too. No expec\\u2026 https://t.co/1dW8v6izVw',b'1232076834549796864',b'Sujeet Sharma',b'SujeetSharma',b'\\u092d\\u093e\\u0930\\u0924 (\\u092c\\u093f\\u0939\\u093e\\u0930-\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940)',"b'In love with life, art, books/history, travelling, nature & photography - \\U0001f64fMahadev\\U0001f549 Video Stories @ https://t.co/U726CstbOj'",b'828',b'300',b'30',b'51908',b'10760',b'False',b'False',b'True',b'False',b'2011-09-22 07:28:04'
b'Zero Seculars will pray for Injured and departed #DelhiPolice officers.\\n\\n#DelhiBurning #DelhiRiots',b'1232076708162859008',b'Arjuna Ane Nenu',b'Bruhannale',b'Under Construction',b'24*7 Bearish mood courtesy the courts of India.',b'278',b'1485',b'38',b'26379',b'7065',b'False',b'False',b'False',b'False',b'2012-10-23 16:10:41'
b'Is tym pura opposition yehi chah raha  h ki modi shah action le or desh mai sabse bada danga karvya jaye modi govt\\u2026 https://t.co/8N4u9edyFD',b'1232076678437818368',b'Manwar Rawat',b'maanwaar',"b'Ghaziabad, India'",b'Change myself according to situation....\\nBut basic fundamental remains constant.',b'22',b'513',b'0',b'376',b'2506',b'False',b'False',b'True',b'False',b'2009-05-03 10:18:44'
b'\\u092e\\u0947\\u0939\\u092e\\u093e\\u0928 \\u0928\\u0935\\u093e\\u091c\\u0940 \\u092e\\u0947\\u0902 \\u0926\\u0947\\u0936 \\u0915\\u0947 \\u092a\\u0940\\u090f\\u092e \\u0915\\u094b \\u0918\\u0930 \\u0915\\u0940 \\u0906\\u0917 \\u0926\\u0947\\u0916\\u0928\\u0947 \\u0915\\u0940 \\u092b\\u0941\\u0930\\u0938\\u0924 \\u092d\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0939\\u0948 #\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 #DelhiBurning #AmitShahResign #PMModi',b'1232076659014193153',b'Lumiza',b'haq1510',b'Bharat',b'',b'1',b'21',b'0',b'329',b'401',b'False',b'False',b'False',b'False',b'2017-04-23 14:01:21'
b'Are you a journlist or only fake peddler? @sardesairajdeep\\n\\n#DelhiBurning\\n#DelhiViolence https://t.co/mZuKfhSqD1',b'1232076622557106177',b'Modi Bharosa',b'ModiBharosa',b'#India',"b'Trust and Hope in One Name, One Person. We have Trust in PM Modi. We are ModiBharosa'",b'53689',b'7058',b'165',b'93847',b'8076',b'False',b'False',b'False',b'False',b'2013-06-03 10:07:17'
b'\\U0001f614 #DelhiBurning #DelhiPolice #DelhiViolence #Delhi https://t.co/Ju8lfKxjyL',b'1232076599316475904',b'Tiwarin',b'TiwarinTweets',b'India',"b""I \\u2764\\ufe0f & Support \\u2022 BJP \\u2022 RSS \\u2022 Modi-Ji \\u2022 CAA/NRC \\u2022 Hindu-Rashtra \\u2022 Akhand-Bharat \\u2022 Haters gonna say I hate our Pradhan Sevak but I don't.""",b'81',b'63',b'0',b'192',b'388',b'False',b'False',b'True',b'False',b'2020-02-20 22:06:04'
b'#DelhiBurning #TrumpInIndia #Delhi #DelhiPolice #MeToo #DelhiViolence #NamasteyTrump #TrumpIndiaVisit #Jinnah #Modi https://t.co/C2381NMsto',b'1232076595189420037',b'Aijaz Ali',b'AijazAl00771995',b'',b'Pakistani Says It All\\n\\nFan Of @imrankhanpti',b'17',b'78',b'0',b'676',b'584',b'False',b'False',b'True',b'False',b'2019-08-19 21:03:59'
b'#DelhiBurning Cong ye acchi tarah samajh gayi hai ki woh elections se apni khoi zameen kabhi nahin pa sakti &amp; jab t\\u2026 https://t.co/XRVLWbOkp3',b'1232076553435176960',b'Amit Mishra',b'mishrap4876',b'',b'hindu nationalist.hate hypocrisy.strongly anti cong. love 2 analyse current pol scenario.dream 2 mak comm of +ve ppl with clear vision on how 2 build new INDIA.',b'1482',b'966',b'22',b'25199',b'8881',b'False',b'False',b'False',b'False',b'2012-03-24 08:50:50'
"b""Imran Khan's prediction proved to be true that Modi has played the game of hate and the situation will not remain i\\u2026 https://t.co/ZfchuXlHsk""",b'1232076509197881350',b'Nazuk Surat e Haal',b'NSHofficial1',b'',b'',b'1750',b'4064',b'0',b'325',b'28',b'False',b'False',b'True',b'False',b'2018-12-25 08:58:29'
"b'When you elect a person as a prime minister who never saw a school in his whole life,  that events are happen\\nSeats\\u2026 https://t.co/4zDIutmfh7'",b'1232076499706171392',b'Malika \\u2728',b'MalikaShah18',b'',b'\\u201cRevenge is a dish that tastes best when served cold.\\u201d ...',b'0',b'11',b'0',b'5',b'0',b'False',b'False',b'True',b'False',b'2020-02-24 22:04:33'
b'This broke me. \\u2066@ArvindKejriwal\\u2069 can you bring his life back? Shame! #DelhiBurning #DelhiPolice #DelhiViolence\\u2026 https://t.co/FIpjrp75kv',b'1232076459532902404',b'SK Kaushal',b'sonukaushal07',"b'Doha, Qatar'",b'',b'42',b'184',b'0',b'422',b'986',b'False',b'False',b'True',b'False',b'2010-05-15 12:12:46'
b'@WonderFact2 @TimesNow @thenewshour Abe Jana chutiya.. pehle khudko udhe layak bana udne kya chlne layak ...chlna b\\u2026 https://t.co/rzye93oiya',b'1232076451190431745',b'Sana khan',b'BerozgarSanakha',b'Mumbai',b'',b'50',b'58',b'0',b'1318',b'2487',b'False',b'False',b'True',b'False',b'2018-01-09 07:24:32'
"b""Forget her , she can't have words on killing of innocents by rioters , on #DelhiViolence  attacks on #DelhiPolice o\\u2026 https://t.co/lhLq0skn1P""",b'1232076448871129090',b'ravinder shandilya',b'56ravinder',b'FARIDABADa',"b'liberal by nature, sympathetic to victim, hardness towards criminals, justice on merits'",b'199',b'1521',b'31',b'42271',b'3688',b'False',b'False',b'True',b'False',b'2013-08-03 09:05:18'
b'#jinnah #india #TrumpInIndia #DelhiBurning #TrumpIndiaVisit #DelhiPolice #DelhiViolence #TrumpVisitIndia\\u2026 https://t.co/6EFuJd92ZQ',b'1232076377307873290',b'Sukhera',b'Sukhera1024',"b'Punjab, Pakistan'","b""COMSAT's university\\n#COMSATs #university #psl5 #psl2020 #PakistanSuperLeague #oppoxpsl #hblpsl""",b'17',b'29',b'0',b'19',b'718',b'False',b'False',b'True',b'False',b'2017-06-25 21:50:09'
b'Hope this Anti CAA protestors are lathi charged and made to run for their lives and ensure min 6 months hospitalization #DelhiBurning',b'1232076371221860352',b'Ramya Saiva \\U0001f618',b'Ramya_Saiva',"b'New Delhi, India'","b'Commerce Graduate :) , Love , Get Hurt, again Iove\\U0001f618. Never learn a lesson :). \\n\\u0ba4\\u0bae\\u0bbf\\u0bb4\\u0bcd girl from Mumbai living in Delhi. \\U0001f469\\u200d\\U0001f393\\U0001f9da\\u200d\\u2640\\ufe0f\\U0001f9dc\\u200d\\u2640\\ufe0f\\U0001f646\\u200d\\u2640\\ufe0f\\U0001f483'",b'371',b'96',b'1',b'2345',b'1015',b'False',b'False',b'True',b'False',b'2019-02-03 11:40:34'
b'This is capital of so called bulshit democracy #DelhiBurning https://t.co/UTfh9Pe0LZ',b'1232076340465147904',b'\\U0001f182\\U0001f170\\U0001f180\\U0001f178\\U0001f171 \\U0001f171\\U0001f170\\U0001f182\\U0001f177\\U0001f178\\U0001f181 \\U0001f1f5\\U0001f1f0',b'iamsaqibbashir',"b'\\u0627\\u0633\\u0644\\u0627\\u0645 \\u0622\\u0628\\u0627\\u062f, \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646'",b'Professional Engineer\\nProud Pakistani.\\nI love Pak Air Force the most.\\nwe have one of the Best Missile Technology.\\n\\U0001f1f5\\U0001f1f0 Zindabad',b'312',b'789',b'1',b'2520',b'30996',b'False',b'False',b'False',b'False',b'2013-02-10 16:26:31'
b'There are 48k masjids built over temples. If this Islamic uprising spreads then Hs should focus on getting those te\\u2026 https://t.co/e4H4pcLV6w',b'1232076322936983552',b'Vedant Uppal',b'Movie_Guzzler',b'\\u092d\\u093e\\u0930\\u0924',b'Born-Again Entrepreneur. #Hindu.',b'198',b'379',b'17',b'15967',b'9052',b'False',b'False',b'False',b'False',b'2012-06-17 13:54:17'
b'Indian media is trying to hide every single news against Modi these days. Guys retweet such stuff as much as you ca\\u2026 https://t.co/ytaW8MnLjw',b'1232076163272642568',b'Syed Atif',b'GreatKingMisbah',"b'Hyderabad, Pakistan'","b""If you don't agreed wd my tweets/Rts , just mute me dont unfollow. Follow Back for all.\\nDm ur tweets for RT.  \\nOld Acc: MisbahIsking""",b'4704',b'3399',b'9',b'34957',b'59469',b'False',b'False',b'True',b'False',b'2012-04-18 21:58:02'
b'\\u0938\\u0902\\u0918\\u0940 \\u0906\\u0902\\u0924\\u0915\\u0935\\u093e\\u0926\\u093f\\u092f\\u094b\\u0902 \\u0928\\u0947 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0947 \\u0917\\u094b\\u0915\\u0932 \\u092a\\u0942\\u0930\\u0940 \\u092e\\u0948  \\u091f\\u093e\\u092f\\u0930 \\u092e\\u093e\\u0930\\u094d\\u0915\\u0947\\u091f \\u092e\\u0947\\u0902 \\u0906\\u0917 \\u0932\\u0917\\u093e \\u0926\\u093f \\u0939\\u0948\\n\\n8 \\u0932\\u094b\\u0917\\u094b\\u0902 \\u0915\\u0940 \\u092e\\u094c\\u0924 \\u0915\\u0940 \\u0916\\u093c\\u092c\\u0930 \\u091a\\u093e\\u0932\\u0940\\u0938 \\u0938\\u0947 \\u091c\\u094d\\u092f\\u093e\\u0926\\u093e\\u2026 https://t.co/VJbUOQA0LL',b'1232076115944124421',b'Komal Soni',b'KomalSo33589604',b'',b'',b'94',b'159',b'0',b'2473',b'407',b'False',b'False',b'True',b'False',b'2020-01-13 13:45:44'
b'It returns to you coward @ArvindKejriwal \\n#DelhiBurning \\n#DelhiViolence \\n#DelhiRiots https://t.co/c9SZ2enb2o',b'1232076086412038144',b'Peer Mohamed',b'mohamed4urs',b'Tirunelveli',b'\\u0b9a\\u0bae\\u0bc2\\u0b95\\u0bb5\\u0bbf\\u0bb0\\u0bcb\\u0ba4\\u0bbf(ANTI BJP AND RSS)',b'279',b'4998',b'1',b'1188',b'4052',b'False',b'False',b'False',b'False',b'2011-01-10 20:54:54'
"b'@HitStoner1 #DelhiBurning ... #RSS is a #Hindu Supremacist org, ready to ethnic cleanse all minorities from #India'",b'1232075996301492224',b'Cruel but fair',b'kambohguyforpti',b'Fiji',b'P A K I S T A N!',b'236',b'953',b'9',b'30800',b'3317',b'False',b'False',b'True',b'False',b'2013-04-22 21:14:07'
b'#DelhiViolence #DelhiBurning #DelhiRiots https://t.co/lzqGvabiCu',b'1232075903896780801',b'Yugal Mehra \\U0001f1ee\\U0001f1f3',b'yugals',b'KOTA',b'\\u0938\\u092d\\u0940 \\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u093f\\u092f\\u094b\\u0902 follow back \\u092e\\u093f\\u0932\\u0947\\u0917\\u093e',b'1002',b'885',b'3',b'10115',b'18350',b'False',b'False',b'False',b'False',b'2009-06-01 03:56:26'
b'@BarackObama #delhiburning are we a children of a lesser god? \\U0001f494',b'1232075903083143170',b'Mohd Ashraf',b'ashraffeb',b'India',b'm a simple guy wid oustanding qualities...',b'11',b'31',b'0',b'1029',b'2',b'False',b'False',b'False',b'False',b'2010-08-08 11:57:17'
b'\\u091c\\u094b \\u0932\\u094b\\u0917 \\u0938\\u0935\\u093e\\u0932 \\u0928\\u0939\\u0940\\u0902 \\u0909\\u0920\\u093e\\u0924\\u0947 \\u0939\\u0948 \\u0909\\u0928\\u0915\\u0940 \\u091c\\u092e\\u0940\\u0930 \\u092e\\u0930 \\u091a\\u0941\\u0915\\u0940 \\u0939\\u0947\\n\\n\\u0938\\u0935\\u093e\\u0932 \\u0928\\u0939\\u0940\\u0902 \\u0915\\u0930\\u0928\\u0947 \\u0935\\u093e\\u0932\\u0947 \\u0938\\u092c\\u0938\\u0947 \\u092c\\u0921\\u093c\\u0947 \\u091c\\u093e\\u0939\\u093f\\u0932 \\u0939\\u094b\\u0924\\u0947 \\u0939\\u0948\\u0902 \\n\\u091c\\u093f\\u0928 \\u0915\\u0947 \\u0926\\u093f\\u092e\\u093e\\u0917 \\u092e\\u0947\\u0902 \\u0938\\u0935\\u093e\\u0932\\u2026 https://t.co/oXCddBxByi',b'1232075850146861057',b'Zala\\u2066\\u2066\\u2069\\u2069\\U0001f6e1\\ufe0f',b'zalaisking',b'India',"b'\\u092c\\u0926\\u0932 \\u091c\\u093e\\u0913 \\u0935\\u0915\\u094d\\u0924 \\u0915\\u0947 \\u0938\\u093e\\u0925,\\n\\u092f\\u093e \\u0935\\u0915\\u094d\\u0924 \\u0915\\u094b \\u092c\\u0926\\u0932\\u0928\\u093e \\u0938\\u093f\\u0916\\u094b, \\n\\u092e\\u091c\\u092c\\u0942\\u0930\\u093f\\u092f\\u094b\\u0902 \\u0915\\u094b \\u092e\\u0924 \\u0915\\u094b\\u0938\\u094b,\\n\\u0939\\u0930 \\u0939\\u093e\\u0932 \\u092e\\u0947\\u0902 \\u091a\\u0932\\u0928\\u093e \\u0938\\u093f\\u0916\\u094b\\u0964'",b'2010',b'2012',b'0',b'371',b'869',b'False',b'False',b'True',b'False',b'2019-12-10 18:23:08'
b'This is india guys #DelhiBurning https://t.co/DQfaaBdVmg',b'1232075829917765633',b'\\U0001f182\\U0001f170\\U0001f180\\U0001f178\\U0001f171 \\U0001f171\\U0001f170\\U0001f182\\U0001f177\\U0001f178\\U0001f181 \\U0001f1f5\\U0001f1f0',b'iamsaqibbashir',"b'\\u0627\\u0633\\u0644\\u0627\\u0645 \\u0622\\u0628\\u0627\\u062f, \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646'",b'Professional Engineer\\nProud Pakistani.\\nI love Pak Air Force the most.\\nwe have one of the Best Missile Technology.\\n\\U0001f1f5\\U0001f1f0 Zindabad',b'312',b'789',b'1',b'2520',b'30996',b'False',b'False',b'False',b'False',b'2013-02-10 16:26:31'
b'Shukriya Quaid-e-Azam\\n#DelhiBurning \\n#DelhiViolence https://t.co/rEfvBpF3L3',b'1232075721096486912',b'Waleed Arain',b'WaleedsuLtan77',"b'\\u067e\\u0646\\u062c\\u0627\\u0628, \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646'","b'Photography , Entertainer, Digital Creators'",b'39',b'214',b'0',b'164',b'43',b'False',b'False',b'True',b'False',b'2016-10-02 18:33:41'
b'Is waqt agr mulk k bjae Allah klye hijrat krli hoti to aesi kutto wali aj nhi hoti. #THANKYOUJINNAH #BeginningOfEnd\\u2026 https://t.co/s7dVi62qK6',b'1232075707972538368',b'Ammara Fareed',b'ammara_fareed',"b'Karachi, Pakistan'",b'....',b'28',b'53',b'1',b'2202',b'130',b'False',b'False',b'True',b'False',b'2015-08-13 21:42:23'
"b'@NrcProtest #Delhi is a city in crisis becoz @DelhiPolice have become the villains, this situation did not just hap\\u2026 https://t.co/sVrlVY1GER'",b'1232075692927586304',b'Premchand',b'Premcha38051857',b'',b'Knowledge speaks but Wisdom listens..!',b'0',b'43',b'0',b'30',b'31',b'False',b'False',b'True',b'False',b'2020-02-24 19:42:01'
b'#DelhiBurning \\n#DelhiViolence \\n#DelhiRiots https://t.co/VjnQfX5BwO',b'1232075644688666624',b'No 2 violence',b'2_violence',b'',b'Love for All',b'0',b'57',b'0',b'9',b'0',b'False',b'False',b'True',b'False',b'2020-02-24 22:14:11'
b'If you are living in India( the largest democratic country ) and you are a #Muslim then it is not safe for you...be\\u2026 https://t.co/XzPp6IJB8b',b'1232075461573869570',b'Waleed Arain',b'WaleedsuLtan77',"b'\\u067e\\u0646\\u062c\\u0627\\u0628, \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646'","b'Photography , Entertainer, Digital Creators'",b'39',b'214',b'0',b'164',b'43',b'False',b'False',b'True',b'False',b'2016-10-02 18:33:41'
"b""The media should stop showing this as a Pro and Anti #CAA 'clashes'.\\nThe media should show the truth, how men with\\u2026 https://t.co/yd9DCxdmek""",b'1232075401628917760',b'Ali.A.\\u06d4sherazi',b'syedalisherazi5',"b'Dubai, United Arab Emirates'","b'HI Ali sherazi here , *Defense analyst, * War commuter, * Writer of book (Birth of extremist Islam) * Blogger&Heading,a Nonprofit base organization PRWF'",b'282',b'340',b'1',b'776',b'172',b'False',b'False',b'False',b'False',b'2010-06-03 11:21:02'
b'Ab jawab do. Do we really want such a helpless CM? #DelhiBurning #DelhiViolence https://t.co/CFQoaxIQuh',b'1232075328161337344',b'Shivang Rathore',b'pseudomonk_',b'',b'23. Indifferent yet angry.',b'70',b'92',b'0',b'611',b'231',b'False',b'False',b'False',b'False',b'2012-04-23 14:54:18'
b'#DelhiPolice #DelhiViolence #DelhiBurning https://t.co/PCBBPWkMOz',b'1232075301833719808',b'Sana khan',b'BerozgarSanakha',b'Mumbai',b'',b'50',b'58',b'0',b'1318',b'2487',b'False',b'False',b'True',b'False',b'2018-01-09 07:24:32'
"b""Tomorrow's prime time debate \\n\\nSharukh who fired 8 shots\\n\\nProperties burnt due to anti CAA protests \\n\\nNo one's goin\\u2026 https://t.co/ZzSZwttgSL""",b'1232075251447746560',b'\\u0160h\\u0119ph\\xea\\u0159\\u010f \\xf8f f\\u012f\\u0159\\u0119',b'_thehypocrite_2',b'parliament of India',b'A die hard fan of @Mdzeeshanayyub & legend Mr. Ma chuvera.\\nNo one ever did this Kadi Ninda of the govt with such Kade Shabd.\\n\\nMain account @_thehypocrite_',b'86',b'328',b'0',b'3166',b'7259',b'False',b'False',b'True',b'False',b'2020-01-29 10:49:15'
